1845.5	285.78	0	0	0	0	0	0	272.88	272.88
1846.5	285.97	0	0	0	0	0	0	272.93	272.93
1847.5	286.14	0	0	0	0	0	0	272.99	272.99
1848.5	286.27	0	0	0	0	0	0	273.05	273.05
1849.5	286.38	0	0	0	0	0	0	273.11	273.11
1850.5	286.46	0	0	0	0	0	0	273.17	273.17
1851.5	286.5	0	0	0	0	0	0	273.23	273.23
1852.5	286.52	0	0	0	0	0	0	273.29	273.29
1853.5	286.52	0	0	0	0	0	0	273.35	273.35
1854.5	286.49	0	0	0	0	0	0	273.42	273.42
1855.5	286.46	0	0	0	0	0	0	273.48	273.48
1856.5	286.44	0	0	0	0	0	0	273.55	273.55
1857.5	286.42	0	0	0	0	0	0	273.62	273.61
1858.5	286.4	0	0	0	0	0	0	273.69	273.68
1859.5	286.4	0	0	0	0	0	0	273.76	273.75
1860.5	286.42	0	0	0	0	0	0	273.83	273.82
1861.5	286.45	0	0	0	0	0	0	273.91	273.89
1862.5	286.51	0	0	0	0	0	0	273.98	273.97
1863.5	286.59	0	0	0	0	0	0	274.06	274.04
1864.5	286.7	0	0	0	0	0	0	274.14	274.12
1865.5	286.84	0	0	0	0	0	0	274.22	274.19
1866.5	287.01	0	0	0	0	0	0	274.3	274.27
1867.5	287.2	0	0	0	0	0	0	274.38	274.35
1868.5	287.41	0	0	0	0	0	0	274.46	274.43
1869.5	287.63	0	0	0	0	0	0	274.55	274.51
1870.5	287.86	0	0	0	0	0	0	274.63	274.6
1871.5	288.1	0	0	0	0	0	0	274.72	274.68
1872.5	288.33	0	0	0	0	0	0	274.81	274.77
1873.5	288.55	0	0	0	0	0	0	274.9	274.86
1874.5	288.76	0	0	0	0	0	0	274.99	274.95
1875.5	288.96	0	0	0	0	0	0	275.08	275.04
1876.5	289.15	0	0	0	0	0	0	275.18	275.13
1877.5	289.35	0	0	0	0	0	0	275.27	275.23
1878.5	289.55	0	0	0	0	0	0	275.37	275.32
1879.5	289.76	0	0	0	0	0	0	275.47	275.42
1880.5	289.99	0	0	0	0	0	0	275.58	275.52
1881.5	290.23	0	0	0	0	0	0	275.68	275.62
1882.5	290.5	0	0	0	0	0	0	275.79	275.72
1883.5	290.79	0	0	0	0	0	0	275.89	275.83
1884.5	291.11	0	0	0	0	0	0	276	275.93
1885.5	291.46	0	0	0	0	0	0	276.11	276.04
1886.5	291.84	0	0	0	0	0	0	276.23	276.15
1887.5	292.23	0	0	0	0	0	0	276.34	276.26
1888.5	292.63	0	0	0	0	0	0	276.46	276.38
1889.5	293.03	0	0	0	0	0	0	276.58	276.49
1890.5	293.44	0	0	0	0	0	0	276.7	276.61
1891.5	293.84	0	0	0	0	0	0	276.82	276.73
1892.5	294.23	0	0	0	0	0	0	276.95	276.85
1893.5	294.61	0	0	0	0	0	0	277.07	276.98
1894.5	294.96	0	0	0	0	0	0	277.2	277.1
1895.5	295.29	0	0	0	0	0	0	277.33	277.23
1896.5	295.59	0	0	0	0	0	0	277.47	277.36
1897.5	295.85	0	0	0	0	0	0	277.6	277.49
1898.5	296.1	0	0	0	0	0	0	277.74	277.63
1899.5	296.33	0	0	0	0	0	0	277.88	277.77
1900.5	296.56	0	0	0	0	0	0	278.03	277.91
1901.5	296.79	0	0	0	0	0	0	278.17	278.05
1902.5	297.03	0	0	0	0	0	0	278.32	278.2
1903.5	297.28	0	0	0	0	0	0	278.47	278.34
1904.5	297.56	0	0	0	0	0	0	278.62	278.49
1905.5	297.85	0	0	0	0	0	0	278.78	278.64
1906.5	298.16	0	0	0	0	0	0	278.94	278.8
1907.5	298.48	0	0	0	0	0	0	279.1	278.96
1908.5	298.81	0	0	0	0	0	0	279.26	279.12
1909.5	299.14	0	0	0	0	0	0	279.43	279.28
1910.5	299.48	0	0	0	0	0	0	279.6	279.44
1911.5	299.82	0	0	0	0	0.1	0	279.77	279.61
1912.5	300.19	0	0	0	0	0.1	0.1	279.95	279.78
1913.5	300.56	0	0	0	0	0.1	0.1	280.13	279.96
1914.5	300.95	0	0	0	0	0.2	0.1	280.31	280.14
1915.5	301.35	0	0	0	0	0.3	0.2	280.49	280.32
1916.5	301.75	0	0	0	0	0.5	0.3	280.68	280.5
1917.5	302.14	0	0	0	0	0.8	0.5	280.87	280.69
1918.5	302.53	0	0	0	0	1	0.7	281.07	280.88
1919.5	302.91	0	0	0	0	1.1	0.9	281.26	281.07
1920.5	303.27	0	0	0	0	1.2	1.1	281.46	281.27
1921.5	303.61	0	0	0	0	1.3	1.2	281.67	281.46
1922.5	303.96	0	0	0	0	1.4	1.2	281.88	281.67
1923.5	304.3	0	0	0	0	1.7	1.4	282.09	281.87
1924.5	304.65	0	0	0	0	1.9	1.6	282.3	282.08
1925.5	304.99	0	0	0	0	2.2	1.8	282.52	282.3
1926.5	305.35	0	0	0	0	2.5	2.1	282.74	282.52
1927.5	305.71	0	0	0	0	2.8	2.4	282.97	282.74
1928.5	306.08	0	0	0	0	3.1	2.7	283.2	282.96
1929.5	306.45	0	0	0	0	3.6	3	283.43	283.19
1930.5	306.83	0	0	0	0	4.2	3.5	283.67	283.42
1931.5	307.2	0	0	0	0	4.8	4.1	283.91	283.66
1932.5	307.57	0	0	0	0	5.4	4.6	284.16	283.9
1933.5	307.94	0	0	0	0	6	5.2	284.41	284.14
1934.5	308.31	0	0	0	0	6.8	5.8	284.66	284.39
1935.5	308.67	0	0	0	0	7.8	6.6	284.92	284.64
1936.5	309.02	0	0	0.1	0	8.9	7.5	285.18	284.9
1937.5	309.36	0	0	0.1	0.1	10.3	8.6	285.45	285.16
1938.5	309.69	0	0	0.2	0.1	11.6	9.9	285.72	285.43
1939.5	309.99	0	0	0.3	0.2	12.9	11.1	286	285.7
1940.5	310.26	0	0	0.4	0.3	14.4	12.4	286.28	285.97
1941.5	310.49	0	0	0.5	0.4	16.2	14	286.56	286.25
1942.5	310.67	0	0	0.7	0.5	18.5	15.8	286.86	286.54
1943.5	310.81	0	0	0.9	0.7	21.2	18	287.15	286.83
