year	Fer	Fer	Fer	Fer	Fer	Fer	Fer	Fer	Fer	Fer	TChl	TChl	TChl	TChl	TChl	TChl	TChl	TChl	TChl	TChl	
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	total	Arctic	N_Atl	N_Pac	Equ_N	Equ	Equ_S	SO_Atl	SO_Pac	SO_Ind	total	Arctic	N_Atl	N_Pac	Equ_N	Equ	Equ_S	SO_Atl	SO_Pac	SO_Ind	
1837	4.5735e-01	5.3212e-01	5.4102e-01	7.7339e-01	6.3793e-01	4.6819e-01	3.7998e-01	1.6199e-01	1.9129e-01	1.8417e-01	2.2019e+02	4.4213e+02	3.9177e+02	4.1399e+02	1.3398e+02	1.1922e+02	2.7715e+02	2.5912e+02	2.9617e+02	2.4070e+02	
1841	4.5757e-01	5.3230e-01	5.4120e-01	7.7182e-01	6.3700e-01	4.6895e-01	3.8101e-01	1.6206e-01	1.9033e-01	1.8369e-01	2.2065e+02	4.4399e+02	3.9582e+02	4.1276e+02	1.3313e+02	1.1957e+02	2.7900e+02	2.5855e+02	2.9541e+02	2.3915e+02	
1807	4.5855e-01	5.3345e-01	5.4422e-01	7.8235e-01	6.3922e-01	4.6621e-01	3.8042e-01	1.6588e-01	1.9688e-01	1.8992e-01	2.1848e+02	4.1148e+02	3.3445e+02	4.2156e+02	1.3455e+02	1.1691e+02	2.7586e+02	2.6337e+02	3.0582e+02	2.5131e+02	
1804	4.5903e-01	5.3376e-01	5.5560e-01	7.8294e-01	6.3957e-01	4.6627e-01	3.8073e-01	1.6637e-01	1.9726e-01	1.9044e-01	2.1812e+02	4.0584e+02	3.3173e+02	4.2158e+02	1.3486e+02	1.1687e+02	2.7522e+02	2.6385e+02	3.0646e+02	2.5188e+02	
1802	4.5838e-01	5.3399e-01	5.6172e-01	7.8315e-01	6.3859e-01	4.6622e-01	3.7834e-01	1.6673e-01	1.9799e-01	1.9065e-01	2.1707e+02	4.0268e+02	3.3114e+02	4.2073e+02	1.3393e+02	1.1662e+02	2.7285e+02	2.6404e+02	3.0742e+02	2.5304e+02	
1840	4.5655e-01	5.3176e-01	5.4121e-01	7.7270e-01	6.3718e-01	4.6824e-01	3.7804e-01	1.6210e-01	1.9076e-01	1.8371e-01	2.2096e+02	4.4136e+02	3.9433e+02	4.1400e+02	1.3259e+02	1.1914e+02	2.8089e+02	2.5874e+02	2.9630e+02	2.3963e+02	
1806	4.5870e-01	5.3352e-01	5.4668e-01	7.8144e-01	6.3874e-01	4.6614e-01	3.8112e-01	1.6603e-01	1.9697e-01	1.9019e-01	2.1802e+02	4.0970e+02	3.3254e+02	4.2058e+02	1.3388e+02	1.1680e+02	2.7545e+02	2.6343e+02	3.0589e+02	2.5160e+02	
1809	4.5846e-01	5.3327e-01	5.4207e-01	7.8095e-01	6.3895e-01	4.6637e-01	3.8063e-01	1.6580e-01	1.9644e-01	1.8971e-01	2.1904e+02	4.1326e+02	3.4027e+02	4.1981e+02	1.3500e+02	1.1719e+02	2.7664e+02	2.6333e+02	3.0574e+02	2.5060e+02	
1805	4.5853e-01	5.3368e-01	5.5099e-01	7.8211e-01	6.3982e-01	4.6616e-01	3.7936e-01	1.6638e-01	1.9705e-01	1.9038e-01	2.1918e+02	4.0727e+02	3.3065e+02	4.1954e+02	1.3518e+02	1.1690e+02	2.7834e+02	2.6385e+02	3.0608e+02	2.5198e+02	
1803	4.5832e-01	5.3397e-01	5.5935e-01	7.8265e-01	6.3888e-01	4.6626e-01	3.7842e-01	1.6649e-01	1.9758e-01	1.9049e-01	2.1868e+02	4.0491e+02	3.3233e+02	4.2111e+02	1.3478e+02	1.1675e+02	2.7727e+02	2.6388e+02	3.0676e+02	2.5228e+02	
1808	4.5824e-01	5.3325e-01	5.4268e-01	7.8197e-01	6.3838e-01	4.6608e-01	3.8031e-01	1.6575e-01	1.9674e-01	1.8979e-01	2.1918e+02	4.1289e+02	3.3721e+02	4.1913e+02	1.3357e+02	1.1709e+02	2.7861e+02	2.6365e+02	3.0603e+02	2.5098e+02	
1829	4.5839e-01	5.3179e-01	5.4102e-01	7.7524e-01	6.3808e-01	4.6764e-01	3.8273e-01	1.6306e-01	1.9277e-01	1.8569e-01	2.2009e+02	4.3794e+02	3.8196e+02	4.1563e+02	1.3398e+02	1.1866e+02	2.7738e+02	2.5974e+02	2.9804e+02	2.4315e+02	
1833	4.5792e-01	5.3196e-01	5.4097e-01	7.7484e-01	6.3806e-01	4.6840e-01	3.8105e-01	1.6276e-01	1.9185e-01	1.8495e-01	2.2011e+02	4.3968e+02	3.8712e+02	4.1517e+02	1.3435e+02	1.1910e+02	2.7689e+02	2.5931e+02	2.9705e+02	2.4208e+02	
1827	4.5871e-01	5.3189e-01	5.4109e-01	7.7676e-01	6.3859e-01	4.6810e-01	3.8268e-01	1.6335e-01	1.9262e-01	1.8638e-01	2.2009e+02	4.3455e+02	3.7849e+02	4.1664e+02	1.3392e+02	1.1878e+02	2.7800e+02	2.6006e+02	2.9789e+02	2.4367e+02	
1822	4.5755e-01	5.3152e-01	5.4098e-01	7.7795e-01	6.3957e-01	4.6751e-01	3.7813e-01	1.6364e-01	1.9393e-01	1.8705e-01	2.2033e+02	4.3154e+02	3.6944e+02	4.1831e+02	1.3373e+02	1.1831e+02	2.7891e+02	2.6043e+02	3.0204e+02	2.4592e+02	
1825	4.5873e-01	5.3187e-01	5.4095e-01	7.7740e-01	6.3951e-01	4.6766e-01	3.8226e-01	1.6375e-01	1.9323e-01	1.8646e-01	2.2038e+02	4.3389e+02	3.7394e+02	4.1745e+02	1.3426e+02	1.1862e+02	2.7847e+02	2.6039e+02	2.9905e+02	2.4453e+02	
1844	4.5670e-01	5.3209e-01	5.4129e-01	7.7078e-01	6.3787e-01	4.6870e-01	3.7816e-01	1.6105e-01	1.9022e-01	1.8323e-01	2.2067e+02	4.4430e+02	3.9878e+02	4.1181e+02	1.3294e+02	1.1963e+02	2.7924e+02	2.5815e+02	2.9515e+02	2.3807e+02	
1845	4.5748e-01	5.3247e-01	5.4125e-01	7.7031e-01	6.3766e-01	4.6874e-01	3.8077e-01	1.6135e-01	1.9029e-01	1.8282e-01	2.2104e+02	4.4557e+02	3.9966e+02	4.1104e+02	1.3317e+02	1.1959e+02	2.8020e+02	2.5826e+02	2.9539e+02	2.3789e+02	
1846	4.5754e-01	5.3217e-01	5.4134e-01	7.7022e-01	6.3687e-01	4.6833e-01	3.8197e-01	1.6138e-01	1.9016e-01	1.8260e-01	2.2159e+02	4.4449e+02	4.0119e+02	4.1160e+02	1.3247e+02	1.1951e+02	2.8232e+02	2.5796e+02	2.9556e+02	2.3738e+02	
1847	4.5797e-01	5.3275e-01	5.4151e-01	7.7026e-01	6.3664e-01	4.6879e-01	3.8289e-01	1.6133e-01	1.8988e-01	1.8257e-01	2.2169e+02	4.4639e+02	4.0171e+02	4.1130e+02	1.3270e+02	1.1990e+02	2.8187e+02	2.5800e+02	2.9510e+02	2.3667e+02	
1848	4.5734e-01	5.3236e-01	5.4148e-01	7.7031e-01	6.3590e-01	4.6876e-01	3.8147e-01	1.6110e-01	1.8949e-01	1.8256e-01	2.2142e+02	4.4391e+02	4.0224e+02	4.1070e+02	1.3190e+02	1.1980e+02	2.8254e+02	2.5765e+02	2.9453e+02	2.3646e+02	
1849	4.5848e-01	5.3294e-01	5.4135e-01	7.7039e-01	6.3589e-01	4.6947e-01	3.8453e-01	1.6115e-01	1.8923e-01	1.8252e-01	2.2105e+02	4.4690e+02	4.0324e+02	4.1121e+02	1.3241e+02	1.2009e+02	2.8038e+02	2.5737e+02	2.9402e+02	2.3645e+02	
1850	4.5770e-01	5.3234e-01	5.4134e-01	7.7059e-01	6.3521e-01	4.6932e-01	3.8273e-01	1.6101e-01	1.8925e-01	1.8241e-01	2.2132e+02	4.4538e+02	4.0467e+02	4.1013e+02	1.3149e+02	1.2019e+02	2.8174e+02	2.5739e+02	2.9406e+02	2.3621e+02	
1851	4.5798e-01	5.3272e-01	5.4144e-01	7.7079e-01	6.3570e-01	4.6917e-01	3.8334e-01	1.6066e-01	1.8948e-01	1.8218e-01	2.2252e+02	4.4706e+02	4.0601e+02	4.1144e+02	1.3286e+02	1.1990e+02	2.8443e+02	2.5770e+02	2.9419e+02	2.3567e+02	
1852	4.5827e-01	5.3232e-01	5.4154e-01	7.7076e-01	6.3445e-01	4.6885e-01	3.8532e-01	1.6055e-01	1.8961e-01	1.8191e-01	2.2149e+02	4.4700e+02	4.0631e+02	4.1023e+02	1.3090e+02	1.1993e+02	2.8246e+02	2.5745e+02	2.9491e+02	2.3542e+02	
1853	4.5759e-01	5.3284e-01	5.4152e-01	7.7072e-01	6.3373e-01	4.6858e-01	3.8379e-01	1.6062e-01	1.8951e-01	1.8167e-01	2.2134e+02	4.4840e+02	4.0673e+02	4.1144e+02	1.3130e+02	1.2015e+02	2.8134e+02	2.5721e+02	2.9498e+02	2.3524e+02	
1854	4.5724e-01	5.3248e-01	5.4189e-01	7.7033e-01	6.3386e-01	4.6850e-01	3.8285e-01	1.6062e-01	1.8917e-01	1.8158e-01	2.2205e+02	4.4762e+02	4.0832e+02	4.0893e+02	1.3103e+02	1.1997e+02	2.8423e+02	2.5714e+02	2.9463e+02	2.3486e+02	
1855	4.5748e-01	5.3311e-01	5.4187e-01	7.6990e-01	6.3379e-01	4.6859e-01	3.8350e-01	1.6072e-01	1.8884e-01	1.8161e-01	2.2157e+02	4.4593e+02	4.0841e+02	4.1000e+02	1.3150e+02	1.2014e+02	2.8236e+02	2.5714e+02	2.9379e+02	2.3423e+02	
1856	4.5712e-01	5.3235e-01	5.4177e-01	7.7030e-01	6.3362e-01	4.6941e-01	3.8162e-01	1.6052e-01	1.8861e-01	1.8161e-01	2.2124e+02	4.4542e+02	4.0993e+02	4.0959e+02	1.3115e+02	1.2039e+02	2.8125e+02	2.5710e+02	2.9336e+02	2.3393e+02	
1858	4.5674e-01	5.3216e-01	5.4175e-01	7.7111e-01	6.3388e-01	4.6974e-01	3.8006e-01	1.6013e-01	1.8865e-01	1.8114e-01	2.2148e+02	4.4634e+02	4.1166e+02	4.1154e+02	1.3137e+02	1.2048e+02	2.8186e+02	2.5654e+02	2.9367e+02	2.3358e+02	
1857	4.5723e-01	5.3258e-01	5.4161e-01	7.7037e-01	6.3386e-01	4.6928e-01	3.8212e-01	1.6053e-01	1.8857e-01	1.8144e-01	2.1975e+02	4.4697e+02	4.0968e+02	4.1055e+02	1.3148e+02	1.2041e+02	2.7643e+02	2.5682e+02	2.9323e+02	2.3386e+02	
1859	4.5765e-01	5.3267e-01	5.4181e-01	7.7151e-01	6.3438e-01	4.6951e-01	3.8296e-01	1.6002e-01	1.8869e-01	1.8080e-01	2.2051e+02	4.4687e+02	4.1133e+02	4.1107e+02	1.3177e+02	1.2040e+02	2.7837e+02	2.5665e+02	2.9369e+02	2.3303e+02	
1860	4.5720e-01	5.3230e-01	5.4222e-01	7.7139e-01	6.3437e-01	4.6926e-01	3.8176e-01	1.5980e-01	1.8858e-01	1.8066e-01	2.2155e+02	4.4689e+02	4.1398e+02	4.1059e+02	1.3150e+02	1.2047e+02	2.8173e+02	2.5650e+02	2.9349e+02	2.3260e+02	
1861	4.5793e-01	5.3294e-01	5.4217e-01	7.7137e-01	6.3457e-01	4.6852e-01	3.8471e-01	1.6009e-01	1.8831e-01	1.8059e-01	2.2157e+02	4.4765e+02	4.1274e+02	4.1131e+02	1.3183e+02	1.2021e+02	2.8188e+02	2.5623e+02	2.9305e+02	2.3268e+02	
1862	4.5814e-01	5.3254e-01	5.4259e-01	7.7163e-01	6.3431e-01	4.6896e-01	3.8511e-01	1.6024e-01	1.8804e-01	1.8056e-01	2.2248e+02	4.4866e+02	4.1538e+02	4.1101e+02	1.3155e+02	1.2038e+02	2.8504e+02	2.5634e+02	2.9270e+02	2.3257e+02	
1863	4.5804e-01	5.3296e-01	5.4209e-01	7.7113e-01	6.3453e-01	4.6882e-01	3.8514e-01	1.5981e-01	1.8789e-01	1.8055e-01	2.2176e+02	4.4608e+02	4.1449e+02	4.1039e+02	1.3178e+02	1.2026e+02	2.8302e+02	2.5607e+02	2.9253e+02	2.3207e+02	
1864	4.5811e-01	5.3241e-01	5.4241e-01	7.7111e-01	6.3396e-01	4.6905e-01	3.8544e-01	1.5980e-01	1.8786e-01	1.8048e-01	2.2190e+02	4.4973e+02	4.1737e+02	4.1098e+02	1.3139e+02	1.2065e+02	2.8273e+02	2.5601e+02	2.9232e+02	2.3116e+02	
1865	4.5811e-01	5.3290e-01	5.4218e-01	7.7087e-01	6.3403e-01	4.6922e-01	3.8531e-01	1.5972e-01	1.8788e-01	1.8020e-01	2.2151e+02	4.4890e+02	4.1619e+02	4.1090e+02	1.3177e+02	1.2062e+02	2.8116e+02	2.5581e+02	2.9261e+02	2.3081e+02	
1866	4.5821e-01	5.3245e-01	5.4254e-01	7.7114e-01	6.3358e-01	4.6935e-01	3.8573e-01	1.5981e-01	1.8798e-01	1.7976e-01	2.2124e+02	4.5014e+02	4.1854e+02	4.1221e+02	1.3132e+02	1.2067e+02	2.8057e+02	2.5598e+02	2.9280e+02	2.3068e+02	
1867	4.5747e-01	5.3302e-01	5.4209e-01	7.7097e-01	6.3434e-01	4.6967e-01	3.8261e-01	1.5948e-01	1.8791e-01	1.7946e-01	2.2086e+02	4.5051e+02	4.1712e+02	4.1168e+02	1.3223e+02	1.2062e+02	2.7887e+02	2.5573e+02	2.9274e+02	2.3034e+02	
1868	4.5764e-01	5.3252e-01	5.4227e-01	7.7127e-01	6.3398e-01	4.7016e-01	3.8295e-01	1.5950e-01	1.8767e-01	1.7949e-01	2.2127e+02	4.5200e+02	4.2061e+02	4.1302e+02	1.3139e+02	1.2079e+02	2.8006e+02	2.5557e+02	2.9237e+02	2.2983e+02	
1869	4.5821e-01	5.3299e-01	5.4210e-01	7.7132e-01	6.3464e-01	4.7028e-01	3.8432e-01	1.5957e-01	1.8738e-01	1.7961e-01	2.2320e+02	4.5157e+02	4.1913e+02	4.1250e+02	1.3219e+02	1.2072e+02	2.8611e+02	2.5569e+02	2.9207e+02	2.2951e+02	
1870	4.5906e-01	5.3279e-01	5.4246e-01	7.7117e-01	6.3563e-01	4.7056e-01	3.8633e-01	1.5973e-01	1.8718e-01	1.7961e-01	2.2286e+02	4.5298e+02	4.2195e+02	4.1329e+02	1.3215e+02	1.2100e+02	2.8481e+02	2.5595e+02	2.9151e+02	2.2948e+02	
1871	4.5881e-01	5.3331e-01	5.4224e-01	7.7086e-01	6.3636e-01	4.7069e-01	3.8506e-01	1.5966e-01	1.8709e-01	1.7949e-01	2.2275e+02	4.5307e+02	4.1994e+02	4.1184e+02	1.3269e+02	1.2100e+02	2.8445e+02	2.5613e+02	2.9149e+02	2.2919e+02	
1872	4.5873e-01	5.3280e-01	5.4242e-01	7.7067e-01	6.3600e-01	4.7041e-01	3.8558e-01	1.5920e-01	1.8717e-01	1.7930e-01	2.2194e+02	4.5468e+02	4.2378e+02	4.1281e+02	1.3225e+02	1.2118e+02	2.8135e+02	2.5589e+02	2.9171e+02	2.2815e+02	
1873	4.5806e-01	5.3325e-01	5.4227e-01	7.7055e-01	6.3573e-01	4.7034e-01	3.8348e-01	1.5922e-01	1.8730e-01	1.7904e-01	2.2227e+02	4.5403e+02	4.2206e+02	4.1165e+02	1.3255e+02	1.2125e+02	2.8227e+02	2.5555e+02	2.9206e+02	2.2715e+02	
1874	4.5847e-01	5.3290e-01	5.4247e-01	7.7032e-01	6.3521e-01	4.7013e-01	3.8532e-01	1.5931e-01	1.8727e-01	1.7860e-01	2.2232e+02	4.5548e+02	4.2509e+02	4.1219e+02	1.3221e+02	1.2123e+02	2.8247e+02	2.5524e+02	2.9203e+02	2.2744e+02	
1875	4.5847e-01	5.3347e-01	5.4219e-01	7.6993e-01	6.3558e-01	4.7040e-01	3.8490e-01	1.5918e-01	1.8715e-01	1.7830e-01	2.2254e+02	4.5553e+02	4.2349e+02	4.1067e+02	1.3246e+02	1.2119e+02	2.8359e+02	2.5501e+02	2.9198e+02	2.2767e+02	
1876	4.5861e-01	5.3313e-01	5.4243e-01	7.6957e-01	6.3535e-01	4.7004e-01	3.8607e-01	1.5922e-01	1.8686e-01	1.7836e-01	2.2255e+02	4.5597e+02	4.2676e+02	4.1137e+02	1.3188e+02	1.2109e+02	2.8360e+02	2.5509e+02	2.9181e+02	2.2763e+02	
1877	4.5864e-01	5.3368e-01	5.4224e-01	7.6930e-01	6.3594e-01	4.7025e-01	3.8558e-01	1.5917e-01	1.8657e-01	1.7869e-01	2.2300e+02	4.5470e+02	4.2558e+02	4.1048e+02	1.3253e+02	1.2125e+02	2.8488e+02	2.5508e+02	2.9113e+02	2.2713e+02	
1878	4.5853e-01	5.3345e-01	5.4258e-01	7.6910e-01	6.3538e-01	4.7020e-01	3.8561e-01	1.5925e-01	1.8636e-01	1.7887e-01	2.2299e+02	4.5731e+02	4.2862e+02	4.1100e+02	1.3188e+02	1.2142e+02	2.8464e+02	2.5474e+02	2.9062e+02	2.2667e+02	
1879	4.5843e-01	5.3419e-01	5.4235e-01	7.6924e-01	6.3558e-01	4.7035e-01	3.8500e-01	1.5913e-01	1.8634e-01	1.7868e-01	2.2182e+02	4.5627e+02	4.2677e+02	4.1037e+02	1.3242e+02	1.2158e+02	2.8107e+02	2.5492e+02	2.9050e+02	2.2611e+02	
1880	4.5745e-01	5.3387e-01	5.4259e-01	7.6914e-01	6.3510e-01	4.7047e-01	3.8213e-01	1.5870e-01	1.8642e-01	1.7825e-01	2.2157e+02	4.5890e+02	4.3000e+02	4.1066e+02	1.3175e+02	1.2146e+02	2.8028e+02	2.5504e+02	2.9082e+02	2.2542e+02	
1881	4.5781e-01	5.3450e-01	5.4240e-01	7.6913e-01	6.3510e-01	4.7038e-01	3.8332e-01	1.5893e-01	1.8647e-01	1.7786e-01	2.2163e+02	4.5701e+02	4.2870e+02	4.1042e+02	1.3202e+02	1.2137e+02	2.8033e+02	2.5534e+02	2.9121e+02	2.2479e+02	
1882	4.5789e-01	5.3417e-01	5.4277e-01	7.6909e-01	6.3499e-01	4.7063e-01	3.8331e-01	1.5901e-01	1.8636e-01	1.7770e-01	2.2229e+02	4.5922e+02	4.3218e+02	4.1042e+02	1.3163e+02	1.2144e+02	2.8215e+02	2.5502e+02	2.9132e+02	2.2464e+02	
1883	4.5789e-01	5.3487e-01	5.4263e-01	7.6889e-01	6.3536e-01	4.7022e-01	3.8352e-01	1.5878e-01	1.8615e-01	1.7767e-01	2.2158e+02	4.5878e+02	4.3055e+02	4.1018e+02	1.3216e+02	1.2123e+02	2.8022e+02	2.5437e+02	2.9063e+02	2.2491e+02	
1884	4.5785e-01	5.3471e-01	5.4303e-01	7.6880e-01	6.3481e-01	4.7006e-01	3.8394e-01	1.5887e-01	1.8572e-01	1.7778e-01	2.2206e+02	4.5926e+02	4.3388e+02	4.1004e+02	1.3166e+02	1.2131e+02	2.8211e+02	2.5428e+02	2.9004e+02	2.2477e+02	
1885	4.5825e-01	5.3531e-01	5.4274e-01	7.6863e-01	6.3523e-01	4.7080e-01	3.8437e-01	1.5867e-01	1.8539e-01	1.7800e-01	2.2260e+02	4.5921e+02	4.3267e+02	4.0956e+02	1.3220e+02	1.2150e+02	2.8348e+02	2.5449e+02	2.8945e+02	2.2436e+02	
1886	4.5839e-01	5.3496e-01	5.4333e-01	7.6848e-01	6.3515e-01	4.7119e-01	3.8453e-01	1.5859e-01	1.8534e-01	1.7809e-01	2.2244e+02	4.6173e+02	4.3642e+02	4.0942e+02	1.3173e+02	1.2165e+02	2.8272e+02	2.5470e+02	2.8926e+02	2.2341e+02	
1887	4.5822e-01	5.3553e-01	5.4328e-01	7.6821e-01	6.3553e-01	4.7137e-01	3.8354e-01	1.5851e-01	1.8555e-01	1.7776e-01	2.2173e+02	4.5985e+02	4.3402e+02	4.0879e+02	1.3200e+02	1.2169e+02	2.8035e+02	2.5436e+02	2.8933e+02	2.2279e+02	
1888	4.5862e-01	5.3501e-01	5.4379e-01	7.6795e-01	6.3544e-01	4.7135e-01	3.8494e-01	1.5856e-01	1.8581e-01	1.7719e-01	2.2274e+02	4.6202e+02	4.3761e+02	4.0842e+02	1.3162e+02	1.2163e+02	2.8410e+02	2.5444e+02	2.8996e+02	2.2223e+02	
1889	4.5897e-01	5.3549e-01	5.4351e-01	7.6768e-01	6.3543e-01	4.7084e-01	3.8677e-01	1.5862e-01	1.8582e-01	1.7681e-01	2.2149e+02	4.6102e+02	4.3588e+02	4.0778e+02	1.3204e+02	1.2156e+02	2.7997e+02	2.5436e+02	2.9026e+02	2.2204e+02	
1890	4.5868e-01	5.3512e-01	5.4383e-01	7.6721e-01	6.3503e-01	4.7071e-01	3.8633e-01	1.5837e-01	1.8559e-01	1.7686e-01	2.2301e+02	4.6293e+02	4.4007e+02	4.0692e+02	1.3151e+02	1.2153e+02	2.8492e+02	2.5387e+02	2.9021e+02	2.2196e+02	
1908	4.5939e-01	5.3563e-01	5.4567e-01	7.5767e-01	6.3468e-01	4.7161e-01	3.8938e-01	1.5816e-01	1.8393e-01	1.7675e-01	2.2234e+02	4.6643e+02	4.5613e+02	3.9607e+02	1.3110e+02	1.2205e+02	2.8376e+02	2.5339e+02	2.8807e+02	2.1487e+02	
1891	4.5876e-01	5.3576e-01	5.4365e-01	7.6665e-01	6.3524e-01	4.7026e-01	3.8685e-01	1.5870e-01	1.8525e-01	1.7710e-01	2.2253e+02	4.6347e+02	4.3811e+02	4.0643e+02	1.3198e+02	1.2147e+02	2.8324e+02	2.5389e+02	2.8928e+02	2.2178e+02	
1907	4.5955e-01	5.3620e-01	5.4507e-01	7.5850e-01	6.3524e-01	4.7124e-01	3.8974e-01	1.5800e-01	1.8386e-01	1.7659e-01	2.2336e+02	4.6693e+02	4.5173e+02	3.9721e+02	1.3161e+02	1.2199e+02	2.8686e+02	2.5328e+02	2.8808e+02	2.1605e+02	
1906	4.5944e-01	5.3569e-01	5.4549e-01	7.5925e-01	6.3551e-01	4.7111e-01	3.8910e-01	1.5816e-01	1.8422e-01	1.7636e-01	2.2352e+02	4.6728e+02	4.5436e+02	3.9807e+02	1.3148e+02	1.2179e+02	2.8715e+02	2.5351e+02	2.8818e+02	2.1612e+02	
1903	4.5898e-01	5.3616e-01	5.4446e-01	7.6044e-01	6.3468e-01	4.7121e-01	3.8784e-01	1.5855e-01	1.8472e-01	1.7642e-01	2.2257e+02	4.6561e+02	4.4737e+02	3.9992e+02	1.3138e+02	1.2195e+02	2.8419e+02	2.5357e+02	2.8892e+02	2.1603e+02	
1904	4.5940e-01	5.3558e-01	5.4498e-01	7.6018e-01	6.3488e-01	4.7112e-01	3.8927e-01	1.5859e-01	1.8471e-01	1.7631e-01	2.2176e+02	4.6658e+02	4.5154e+02	3.9979e+02	1.3104e+02	1.2186e+02	2.8135e+02	2.5334e+02	2.8909e+02	2.1601e+02	
1905	4.5905e-01	5.3616e-01	5.4460e-01	7.5983e-01	6.3566e-01	4.7102e-01	3.8771e-01	1.5832e-01	1.8461e-01	1.7627e-01	2.2213e+02	4.6582e+02	4.5014e+02	3.9914e+02	1.3160e+02	1.2168e+02	2.8239e+02	2.5325e+02	2.8881e+02	2.1607e+02	
1902	4.5870e-01	5.3558e-01	5.4495e-01	7.6084e-01	6.3438e-01	4.7144e-01	3.8680e-01	1.5841e-01	1.8460e-01	1.7667e-01	2.2252e+02	4.6715e+02	4.5026e+02	4.0033e+02	1.3077e+02	1.2209e+02	2.8406e+02	2.5372e+02	2.8826e+02	2.1625e+02	
1898	4.5878e-01	5.3532e-01	5.4460e-01	7.6330e-01	6.3517e-01	4.7066e-01	3.8709e-01	1.5857e-01	1.8489e-01	1.7643e-01	2.2206e+02	4.6592e+02	4.4684e+02	4.0207e+02	1.3141e+02	1.2169e+02	2.8219e+02	2.5343e+02	2.8936e+02	2.1923e+02	
1899	4.5908e-01	5.3583e-01	5.4418e-01	7.6275e-01	6.3545e-01	4.7104e-01	3.8764e-01	1.5862e-01	1.8455e-01	1.7700e-01	2.2379e+02	4.6580e+02	4.4492e+02	4.0192e+02	1.3183e+02	1.2166e+02	2.8780e+02	2.5377e+02	2.8862e+02	2.1844e+02	
1900	4.5966e-01	5.3544e-01	5.4475e-01	7.6205e-01	6.3510e-01	4.7106e-01	3.8987e-01	1.5831e-01	1.8440e-01	1.7724e-01	2.2280e+02	4.6662e+02	4.4884e+02	4.0100e+02	1.3127e+02	1.2184e+02	2.8458e+02	2.5380e+02	2.8781e+02	2.1767e+02	
1901	4.5916e-01	5.3600e-01	5.4437e-01	7.6127e-01	6.3521e-01	4.7131e-01	3.8784e-01	1.5849e-01	1.8448e-01	1.7703e-01	2.2238e+02	4.6646e+02	4.4618e+02	4.0072e+02	1.3149e+02	1.2205e+02	2.8304e+02	2.5384e+02	2.8766e+02	2.1690e+02	
1897	4.5902e-01	5.3564e-01	5.4418e-01	7.6397e-01	6.3566e-01	4.7124e-01	3.8680e-01	1.5849e-01	1.8527e-01	1.7621e-01	2.2220e+02	4.6451e+02	4.4331e+02	4.0310e+02	1.3190e+02	1.2161e+02	2.8264e+02	2.5322e+02	2.8953e+02	2.1936e+02	
1896	4.5906e-01	5.3517e-01	5.4460e-01	7.6447e-01	6.3491e-01	4.7144e-01	3.8713e-01	1.5830e-01	1.8537e-01	1.7651e-01	2.2197e+02	4.6516e+02	4.4549e+02	4.0323e+02	1.3135e+02	1.2177e+02	2.8137e+02	2.5363e+02	2.8946e+02	2.1889e+02	
1895	4.5942e-01	5.3581e-01	5.4405e-01	7.6495e-01	6.3516e-01	4.7115e-01	3.8851e-01	1.5828e-01	1.8512e-01	1.7704e-01	2.2222e+02	4.6276e+02	4.4180e+02	4.0421e+02	1.3184e+02	1.2185e+02	2.8253e+02	2.5353e+02	2.8939e+02	2.1872e+02	
1893	4.5955e-01	5.3583e-01	5.4418e-01	7.6572e-01	6.3558e-01	4.7154e-01	3.8821e-01	1.5824e-01	1.8466e-01	1.7734e-01	2.2288e+02	4.6342e+02	4.3962e+02	4.0541e+02	1.3186e+02	1.2185e+02	2.8491e+02	2.5375e+02	2.8817e+02	2.2109e+02	
1892	4.5916e-01	5.3540e-01	5.4441e-01	7.6609e-01	6.3518e-01	4.7099e-01	3.8746e-01	1.5867e-01	1.8490e-01	1.7729e-01	2.2320e+02	4.6382e+02	4.4187e+02	4.0552e+02	1.3159e+02	1.2166e+02	2.8562e+02	2.5383e+02	2.8840e+02	2.2172e+02	
1894	4.5942e-01	5.3532e-01	5.4443e-01	7.6542e-01	6.3520e-01	4.7125e-01	3.8842e-01	1.5822e-01	1.8477e-01	1.7729e-01	2.2313e+02	4.6407e+02	4.4317e+02	4.0418e+02	1.3139e+02	1.2191e+02	2.8568e+02	2.5376e+02	2.8873e+02	2.1990e+02	
1909	4.5876e-01	5.3604e-01	5.4528e-01	7.5653e-01	6.3523e-01	4.7221e-01	3.8637e-01	1.5827e-01	1.8417e-01	1.7654e-01	2.2174e+02	4.6709e+02	4.5415e+02	3.9452e+02	1.3162e+02	1.2224e+02	2.8144e+02	2.5332e+02	2.8806e+02	2.1404e+02	
1910	4.5831e-01	5.3551e-01	5.4602e-01	7.5534e-01	6.3487e-01	4.7194e-01	3.8565e-01	1.5793e-01	1.8436e-01	1.7601e-01	2.2080e+02	4.6870e+02	4.5809e+02	3.9339e+02	1.3093e+02	1.2209e+02	2.7845e+02	2.5305e+02	2.8796e+02	2.1395e+02	
