year	month	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	
		PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	
		total	total	total	total	total	Arctic	Arctic	Arctic	Arctic	Arctic	N_Atl	N_Atl	N_Atl	N_Atl	N_Atl	N_Pac	N_Pac	N_Pac	N_Pac	N_Pac	Equ_N	Equ_N	Equ_N	Equ_N	Equ_N	Equ	Equ	Equ	Equ	Equ	Equ_S	Equ_S	Equ_S	Equ_S	Equ_S	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Ind	SO_Ind	SO_Ind	SO_Ind	SO_Ind	
		min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	
1956	5	4.9650e-16	3.5336e-15	1.8047e-14	3.3634e-14	5.5339e-14	1.2136e-16	2.1574e-16	7.3636e-16	1.1107e-14	3.1833e-14	8.1920e-15	3.2055e-14	3.8839e-14	4.6818e-14	6.4347e-14	8.7092e-09	4.6394e-08	6.2825e-08	9.0061e-08	1.4795e-07	2.1120e-15	1.3793e-14	2.6612e-14	4.2039e-14	5.7946e-14	5.5311e-15	2.8505e-14	3.6307e-14	4.6689e-14	6.3914e-14	2.9003e-15	1.0897e-14	1.8247e-14	2.6463e-14	3.5869e-14	4.3172e-16	5.6969e-16	7.6540e-16	3.8336e-15	1.2207e-14	3.4264e-16	6.0438e-16	8.9607e-16	3.0665e-15	7.1511e-15	6.7304e-16	1.0427e-15	2.6882e-15	4.9006e-15	1.4805e-14	
1956	6	4.0440e-16	3.3554e-15	1.9746e-14	3.5148e-14	5.5558e-14	2.5144e-16	1.0852e-15	1.4431e-14	2.5604e-14	4.4816e-14	7.5088e-15	3.4104e-14	4.2468e-14	5.1089e-14	5.9597e-14	7.8344e-09	3.9445e-08	5.1714e-08	7.0365e-08	1.6304e-07	2.6073e-15	1.5496e-14	2.8855e-14	3.8088e-14	5.2286e-14	5.5128e-15	2.9716e-14	3.7366e-14	4.7662e-14	6.7909e-14	2.6698e-15	1.0730e-14	1.9333e-14	2.9320e-14	4.1210e-14	3.1989e-16	4.4009e-16	5.9215e-16	2.4870e-15	1.3401e-14	2.7692e-16	5.0376e-16	6.6577e-16	1.9077e-15	6.4176e-15	3.4357e-16	6.9582e-16	1.5953e-15	4.0018e-15	1.5206e-14	
1956	7	3.5599e-16	5.7823e-15	2.2548e-14	3.9092e-14	6.0813e-14	2.8681e-15	1.4833e-14	2.2790e-14	3.6417e-14	4.9348e-14	3.7156e-15	3.1516e-14	4.5386e-14	5.3404e-14	6.2617e-14	8.0090e-09	3.7364e-08	4.7120e-08	6.1420e-08	1.3760e-07	2.9220e-15	1.4011e-14	2.5720e-14	3.4599e-14	4.5154e-14	5.7648e-15	3.3090e-14	4.1004e-14	5.2942e-14	7.2159e-14	3.0017e-15	1.4183e-14	2.4260e-14	3.5670e-14	4.8457e-14	2.6830e-16	3.8686e-16	5.4920e-16	3.8578e-15	3.7331e-14	2.4068e-16	4.6230e-16	6.0639e-16	2.8687e-15	1.2640e-14	2.9810e-16	6.6277e-16	2.1856e-15	6.3983e-15	2.9827e-14	
1956	8	3.5644e-16	7.6526e-15	2.3730e-14	4.1300e-14	6.5327e-14	2.1230e-15	3.7898e-15	6.9421e-15	1.6151e-14	3.4571e-14	2.6310e-15	2.5751e-14	3.2574e-14	4.0613e-14	4.7464e-14	7.4735e-09	3.0471e-08	3.8683e-08	5.4683e-08	1.1877e-07	2.9330e-15	1.1317e-14	2.1937e-14	3.0353e-14	4.0892e-14	6.1086e-15	3.4415e-14	4.4463e-14	5.6220e-14	7.8407e-14	4.0440e-15	2.0197e-14	2.9887e-14	4.1802e-14	5.7756e-14	2.8632e-16	4.4071e-16	5.7581e-16	1.2268e-14	5.0057e-14	2.3634e-16	4.8569e-16	9.9334e-16	1.1461e-14	3.7992e-14	3.3737e-16	9.6690e-16	6.5373e-15	1.8357e-14	7.2094e-14	
1956	9	3.5901e-16	9.9087e-15	2.5496e-14	4.1946e-14	6.5810e-14	8.6419e-16	1.2000e-15	2.1734e-15	5.2101e-15	1.8237e-14	2.4800e-15	1.8877e-14	2.1788e-14	2.6843e-14	3.2666e-14	7.3967e-09	2.5240e-08	3.1976e-08	4.6183e-08	7.8346e-08	2.7330e-15	9.5089e-15	1.8299e-14	2.5916e-14	3.8574e-14	6.2057e-15	3.3850e-14	4.4134e-14	5.5090e-14	8.0009e-14	4.7101e-15	2.2191e-14	3.3387e-14	4.6309e-14	6.1293e-14	2.2694e-16	4.5248e-16	5.8536e-16	1.8193e-14	6.5995e-14	2.1655e-16	4.8687e-16	9.7882e-15	2.6326e-14	5.5417e-14	4.3747e-16	6.3268e-15	2.5072e-14	3.4994e-14	6.6047e-14	
1956	10	4.2479e-16	9.0708e-15	2.2006e-14	3.7430e-14	6.3262e-14	4.5884e-16	6.2646e-16	8.6347e-16	1.3790e-15	4.7468e-15	2.3645e-15	7.9216e-15	1.2477e-14	1.5408e-14	1.9522e-14	5.8359e-09	1.6691e-08	2.6387e-08	3.3481e-08	5.3554e-08	2.3958e-15	8.3472e-15	1.5727e-14	2.3780e-14	3.4161e-14	6.0538e-15	3.2289e-14	4.0859e-14	5.0053e-14	7.6498e-14	4.5621e-15	1.8513e-14	2.8019e-14	4.7507e-14	6.8131e-14	2.1720e-16	3.8797e-16	1.4396e-15	2.0847e-14	2.9411e-14	2.3905e-16	5.2952e-16	1.1152e-14	2.2465e-14	3.1302e-14	8.6687e-16	1.7614e-14	2.3027e-14	2.9211e-14	4.6181e-14	
1956	11	5.2759e-16	8.9278e-15	2.2567e-14	3.4944e-14	6.1214e-14	2.4188e-16	3.7241e-16	5.4693e-16	8.2191e-16	1.6947e-15	1.0412e-15	2.7050e-15	4.4853e-15	7.4407e-15	1.0828e-14	4.7083e-09	1.1615e-08	1.7745e-08	2.4819e-08	4.3535e-08	2.1453e-15	7.8938e-15	1.5386e-14	2.4440e-14	3.5751e-14	5.7007e-15	3.0314e-14	3.7435e-14	4.6823e-14	7.7636e-14	4.2268e-15	1.7717e-14	2.6018e-14	4.4263e-14	6.7309e-14	1.5431e-16	5.6255e-16	1.2107e-14	2.3104e-14	3.0995e-14	4.5758e-16	6.1501e-15	1.9922e-14	2.5508e-14	3.0920e-14	5.2115e-15	1.8256e-14	2.2321e-14	2.6720e-14	3.2987e-14	
1957	0	6.1714e-16	1.2485e-14	2.3574e-14	3.6727e-14	6.0000e-14	1.8169e-16	2.8288e-16	3.8906e-16	6.2813e-16	1.0754e-15	4.6684e-16	1.4339e-15	3.3157e-15	7.8411e-15	1.1315e-14	2.8912e-09	8.2340e-09	1.5926e-08	2.4572e-08	4.7898e-08	2.1374e-15	9.8541e-15	1.8542e-14	2.8121e-14	3.8760e-14	5.5205e-15	3.1531e-14	3.9440e-14	4.9560e-14	7.2396e-14	3.9890e-15	1.6652e-14	2.5397e-14	4.1242e-14	6.3843e-14	4.4112e-16	1.0292e-14	1.6475e-14	2.2310e-14	2.8052e-14	5.7544e-15	1.8646e-14	2.4613e-14	3.0777e-14	4.2429e-14	5.7897e-15	1.7752e-14	2.2117e-14	2.5468e-14	2.9787e-14	
1957	1	6.0789e-16	1.2715e-14	2.0701e-14	3.6488e-14	5.9407e-14	1.2060e-16	1.8388e-16	2.6665e-16	4.5907e-16	9.2948e-16	5.0548e-16	3.0738e-15	9.2830e-15	1.4480e-14	1.8471e-14	2.9380e-09	1.4919e-08	2.8905e-08	4.1577e-08	6.9687e-08	2.2926e-15	1.3130e-14	2.2331e-14	3.0828e-14	4.2103e-14	5.6046e-15	3.2391e-14	4.1743e-14	5.2579e-14	7.2535e-14	3.8997e-15	1.5251e-14	2.2842e-14	3.8631e-14	5.6138e-14	2.5075e-15	1.0567e-14	1.3794e-14	1.8289e-14	2.3096e-14	5.3313e-15	1.1987e-14	1.6512e-14	1.9901e-14	2.5429e-14	5.1582e-15	1.6884e-14	2.0529e-14	2.3791e-14	2.9262e-14	
1957	2	9.0602e-16	1.1260e-14	1.8562e-14	3.7404e-14	5.7084e-14	1.2750e-16	1.9851e-16	2.7610e-16	4.5292e-16	2.9942e-15	1.4940e-15	1.6608e-14	2.2762e-14	2.7334e-14	3.6765e-14	6.3880e-09	3.7356e-08	5.7058e-08	8.4079e-08	1.3069e-07	2.4593e-15	1.5777e-14	2.5573e-14	3.6208e-14	4.9681e-14	5.8520e-15	3.3068e-14	4.3396e-14	5.2629e-14	6.4913e-14	3.7861e-15	1.4600e-14	2.0814e-14	3.5560e-14	5.2010e-14	4.1607e-15	6.5835e-15	1.0798e-14	1.4373e-14	1.9452e-14	3.9200e-15	4.0974e-15	1.1284e-14	1.4741e-14	1.7986e-14	4.4215e-15	1.1362e-14	1.3518e-14	1.5988e-14	2.0005e-14	
1957	3	1.0487e-15	8.8720e-15	1.8497e-14	3.7374e-14	5.6197e-14	1.0132e-16	1.5387e-16	2.3088e-16	5.9456e-16	1.6491e-14	5.0001e-15	2.1932e-14	2.8453e-14	3.3433e-14	4.2368e-14	1.7592e-08	4.6071e-08	6.6201e-08	1.1874e-07	1.9205e-07	2.6438e-15	1.5972e-14	2.6481e-14	4.0460e-14	5.6866e-14	5.8973e-15	3.1506e-14	4.1201e-14	5.0417e-14	6.2393e-14	3.5877e-15	1.3524e-14	2.0514e-14	3.0864e-14	4.7981e-14	1.4147e-15	2.7179e-15	6.1574e-15	9.8021e-15	1.2072e-14	1.1483e-15	1.9025e-15	6.5573e-15	1.0369e-14	1.3306e-14	3.5167e-15	8.8307e-15	1.0155e-14	1.2155e-14	2.3319e-14	
1957	4	6.6056e-16	6.2438e-15	1.7977e-14	3.3824e-14	5.3122e-14	1.1227e-16	1.7702e-16	3.1950e-16	6.3715e-15	2.3201e-14	6.8564e-15	2.7198e-14	3.2407e-14	3.8057e-14	4.8793e-14	1.1245e-08	4.8293e-08	6.5623e-08	8.8682e-08	1.3637e-07	2.2243e-15	1.2975e-14	2.5835e-14	4.6929e-14	5.6990e-14	5.5933e-15	2.8127e-14	3.6795e-14	4.6580e-14	6.0592e-14	3.2644e-15	1.1765e-14	1.8474e-14	2.6962e-14	4.1997e-14	6.8262e-16	1.0171e-15	2.2067e-15	6.7055e-15	9.9487e-15	5.7620e-16	9.5268e-16	2.4161e-15	7.0933e-15	9.7889e-15	1.9694e-15	3.5710e-15	6.2892e-15	7.5488e-15	2.0221e-14	
1957	5	5.1936e-16	3.9238e-15	1.7402e-14	3.2403e-14	5.0500e-14	1.2661e-16	2.1287e-16	1.1436e-15	1.2061e-14	3.9415e-14	6.9494e-15	2.8302e-14	3.8352e-14	4.3912e-14	4.8830e-14	9.4720e-09	4.4718e-08	5.2852e-08	7.8055e-08	1.4721e-07	1.9352e-15	1.2002e-14	2.6114e-14	4.2479e-14	5.7880e-14	5.4172e-15	2.6703e-14	3.4021e-14	4.2138e-14	5.8485e-14	2.8553e-15	1.0989e-14	1.6847e-14	2.5659e-14	3.8882e-14	5.0073e-16	7.2629e-16	9.3967e-16	3.1233e-15	8.7060e-15	3.6394e-16	6.7336e-16	9.4318e-16	3.6815e-15	7.9150e-15	6.8385e-16	1.1185e-15	3.1548e-15	5.3272e-15	1.6243e-14	
1957	6	3.9975e-16	4.1167e-15	1.9305e-14	3.4208e-14	5.2829e-14	2.3891e-16	3.6403e-15	1.5377e-14	2.7783e-14	5.1013e-14	4.1080e-15	3.0854e-14	4.4588e-14	5.4143e-14	6.5129e-14	8.8387e-09	4.0696e-08	5.0686e-08	6.5366e-08	1.4041e-07	2.3070e-15	1.4169e-14	2.6640e-14	3.5176e-14	4.7410e-14	5.4125e-15	2.9089e-14	3.5916e-14	4.4290e-14	6.2566e-14	2.6133e-15	1.0978e-14	1.8617e-14	2.8802e-14	4.1569e-14	3.4082e-16	4.8757e-16	6.3402e-16	1.6872e-15	1.0808e-14	2.5468e-16	5.0962e-16	6.4498e-16	2.4618e-15	7.9423e-15	3.4917e-16	7.0907e-16	1.8956e-15	4.4128e-15	1.6826e-14	
1957	7	3.5393e-16	6.4764e-15	2.1321e-14	3.7519e-14	5.6590e-14	2.1638e-15	1.2215e-14	2.1064e-14	3.2702e-14	4.5713e-14	2.6279e-15	2.2496e-14	4.4476e-14	5.1592e-14	5.9137e-14	8.8182e-09	3.4809e-08	4.2681e-08	5.2083e-08	1.1216e-07	2.5588e-15	1.2292e-14	2.4486e-14	3.3121e-14	4.5600e-14	5.7598e-15	3.3620e-14	3.9901e-14	4.9095e-14	7.0869e-14	2.9176e-15	1.4937e-14	2.3292e-14	3.4233e-14	4.5262e-14	2.8792e-16	4.4252e-16	5.8215e-16	2.5895e-15	2.7731e-14	2.1967e-16	4.7018e-16	6.0819e-16	4.6786e-15	1.3680e-14	3.0523e-16	6.4336e-16	2.5939e-15	7.4002e-15	3.3368e-14	
1957	8	3.4897e-16	8.2972e-15	2.3210e-14	4.0500e-14	6.2892e-14	2.2421e-15	3.7265e-15	8.3631e-15	1.6745e-14	3.5738e-14	2.2044e-15	1.9147e-14	3.1658e-14	3.7043e-14	4.9559e-14	8.7152e-09	2.8548e-08	3.4483e-08	4.4761e-08	8.6008e-08	2.5997e-15	9.9536e-15	2.1269e-14	3.1041e-14	4.0855e-14	6.2641e-15	3.4662e-14	4.3652e-14	5.2078e-14	7.8502e-14	3.9531e-15	2.0485e-14	2.8819e-14	3.9355e-14	5.5648e-14	2.7199e-16	4.7064e-16	5.7745e-16	8.3144e-15	4.4756e-14	2.1120e-16	4.7009e-16	1.1149e-15	1.5643e-14	4.0877e-14	3.2870e-16	1.0938e-15	8.0962e-15	1.8631e-14	7.6751e-14	
1957	9	3.7145e-16	9.1471e-15	2.4799e-14	4.0873e-14	6.3266e-14	9.3582e-16	1.3821e-15	2.0422e-15	5.7072e-15	1.9263e-14	2.5312e-15	1.5356e-14	2.4502e-14	2.8540e-14	3.3891e-14	7.6396e-09	2.1937e-08	3.2053e-08	4.4624e-08	8.2096e-08	2.3961e-15	8.2513e-15	1.8757e-14	2.7781e-14	3.8770e-14	6.2464e-15	3.4790e-14	4.3103e-14	5.1830e-14	7.6745e-14	4.7729e-15	2.1340e-14	3.1244e-14	4.5575e-14	6.2186e-14	2.4273e-16	4.7181e-16	5.8536e-16	1.7211e-14	2.9405e-14	2.4202e-16	5.2028e-16	1.0796e-14	2.6625e-14	4.5570e-14	4.1097e-16	7.6047e-15	2.2969e-14	3.1502e-14	6.2306e-14	
1957	10	4.2618e-16	8.5736e-15	2.2210e-14	3.7399e-14	6.0101e-14	3.7521e-16	5.6437e-16	8.7339e-16	1.4298e-15	5.5299e-15	2.2579e-15	7.6302e-15	1.0242e-14	1.4089e-14	1.8307e-14	7.5404e-09	1.7784e-08	2.6421e-08	3.5716e-08	5.6639e-08	2.1094e-15	7.8005e-15	1.5508e-14	2.4699e-14	3.6670e-14	5.9524e-15	3.2938e-14	4.0028e-14	4.8314e-14	7.0668e-14	4.5530e-15	1.8226e-14	2.7201e-14	4.5571e-14	6.8330e-14	2.7629e-16	4.8761e-16	2.0017e-15	2.2286e-14	2.8007e-14	2.6339e-16	5.8775e-16	1.2053e-14	2.1606e-14	3.3029e-14	1.1353e-15	1.7250e-14	2.2891e-14	2.8570e-14	5.0167e-14	
1957	11	4.6641e-16	9.5832e-15	2.3168e-14	3.5166e-14	5.7387e-14	2.1529e-16	3.3018e-16	4.4522e-16	6.6746e-16	1.6263e-15	1.2975e-15	3.2123e-15	5.0061e-15	6.7850e-15	1.0288e-14	6.0240e-09	1.2120e-08	1.8225e-08	2.6471e-08	4.1656e-08	1.9486e-15	8.0024e-15	1.5739e-14	2.4421e-14	3.3637e-14	5.6042e-15	3.1087e-14	3.8143e-14	4.4768e-14	7.0123e-14	4.2279e-15	1.7052e-14	2.5892e-14	4.2993e-14	6.7641e-14	2.3434e-16	1.0389e-15	1.6432e-14	2.5144e-14	3.5183e-14	3.6191e-16	7.6674e-15	2.0037e-14	2.5978e-14	3.1823e-14	5.3684e-15	1.9243e-14	2.4165e-14	2.7327e-14	3.3371e-14	
1958	0	6.5229e-16	1.2814e-14	2.3154e-14	3.5498e-14	5.5001e-14	1.9974e-16	3.1918e-16	4.4628e-16	6.0457e-16	1.0887e-15	5.5998e-16	1.5652e-15	3.4171e-15	6.9774e-15	9.8433e-15	2.8395e-09	6.8787e-09	1.3893e-08	2.4470e-08	4.8024e-08	1.9546e-15	9.3216e-15	1.7813e-14	3.1173e-14	4.1384e-14	5.5175e-15	3.0002e-14	3.7152e-14	4.4211e-14	6.5684e-14	3.8559e-15	1.5701e-14	2.5471e-14	4.1192e-14	6.2970e-14	2.9982e-15	1.5561e-14	2.0952e-14	2.5567e-14	3.5513e-14	4.7681e-15	1.5331e-14	2.0401e-14	2.5344e-14	3.6773e-14	5.5355e-15	1.8290e-14	2.2680e-14	2.5779e-14	3.1013e-14	
1958	1	5.8911e-16	1.2381e-14	2.0309e-14	3.5590e-14	5.4359e-14	1.1091e-16	2.2413e-16	3.1824e-16	4.7771e-16	9.5306e-16	6.1402e-16	3.1706e-15	9.8622e-15	1.3935e-14	2.1157e-14	1.9333e-09	1.0203e-08	2.8567e-08	4.1034e-08	8.0013e-08	2.0666e-15	1.2911e-14	2.1351e-14	3.4116e-14	4.5033e-14	5.7040e-15	3.0404e-14	3.8880e-14	4.6621e-14	6.3292e-14	3.7479e-15	1.5385e-14	2.3092e-14	3.9108e-14	5.8105e-14	6.8632e-15	1.1038e-14	1.5841e-14	2.0065e-14	2.8514e-14	5.1960e-15	1.1260e-14	1.4924e-14	1.8790e-14	2.5211e-14	5.0824e-15	1.6295e-14	1.9258e-14	2.2017e-14	2.6602e-14	
1958	2	7.5423e-16	1.0973e-14	1.8653e-14	3.5900e-14	5.4847e-14	1.3113e-16	2.2041e-16	3.4370e-16	4.6318e-16	2.1584e-15	2.6008e-15	1.7047e-14	2.3222e-14	2.6374e-14	3.3465e-14	3.7667e-09	4.1574e-08	6.3235e-08	1.0001e-07	2.0860e-07	2.2658e-15	1.5683e-14	2.6263e-14	3.7201e-14	5.1233e-14	5.8611e-15	2.9090e-14	3.9106e-14	4.8516e-14	6.1132e-14	3.7517e-15	1.5384e-14	2.2181e-14	3.5143e-14	5.2636e-14	3.8673e-15	5.0943e-15	1.0686e-14	1.4136e-14	1.7909e-14	3.7449e-15	5.2377e-15	1.0620e-14	1.2914e-14	1.7318e-14	4.3106e-15	1.1362e-14	1.3501e-14	1.6064e-14	1.9036e-14	
1958	3	1.0575e-15	8.7070e-15	1.8159e-14	3.5804e-14	5.4389e-14	1.0248e-16	1.7630e-16	2.7308e-16	4.3782e-16	1.5470e-14	4.7861e-15	2.3531e-14	2.9932e-14	3.6041e-14	4.8818e-14	1.7706e-08	4.8740e-08	8.1962e-08	1.2830e-07	2.0692e-07	2.5796e-15	1.6280e-14	2.8160e-14	4.3753e-14	5.6576e-14	5.7895e-15	2.7818e-14	3.8050e-14	4.7517e-14	5.9075e-14	3.5847e-15	1.3740e-14	2.0514e-14	3.0290e-14	4.8314e-14	1.2744e-15	1.5564e-15	6.4588e-15	1.0042e-14	1.2115e-14	1.3321e-15	2.4697e-15	7.0061e-15	8.9331e-15	1.2616e-14	3.4833e-15	9.3056e-15	1.0249e-14	1.1397e-14	1.9624e-14	
1958	4	6.3636e-16	5.9256e-15	1.7278e-14	3.3837e-14	5.0436e-14	9.7177e-17	1.6512e-16	3.1160e-16	3.7748e-15	2.2628e-14	6.7510e-15	2.7092e-14	3.5533e-14	4.3175e-14	4.9537e-14	1.3053e-08	4.8888e-08	6.2432e-08	8.2225e-08	1.6302e-07	2.3002e-15	1.2823e-14	2.7583e-14	4.4695e-14	5.7618e-14	5.5256e-15	2.6570e-14	3.5511e-14	4.2513e-14	5.4340e-14	3.1986e-15	1.1393e-14	1.8152e-14	2.7888e-14	4.2229e-14	5.8706e-16	8.8499e-16	2.0694e-15	6.4398e-15	9.2760e-15	6.1335e-16	1.0157e-15	2.9329e-15	6.1355e-15	9.7775e-15	2.0901e-15	3.7035e-15	6.0812e-15	7.4076e-15	1.8915e-14	
1958	5	4.7226e-16	3.7320e-15	1.7446e-14	3.3210e-14	5.0985e-14	1.3392e-16	2.9569e-16	9.4190e-16	1.1018e-14	2.8064e-14	8.5134e-15	3.4720e-14	4.2700e-14	4.9521e-14	5.9600e-14	1.0589e-08	4.8970e-08	6.3941e-08	9.6607e-08	1.5331e-07	1.9944e-15	1.2399e-14	2.5562e-14	4.1407e-14	5.7669e-14	5.3962e-15	2.7560e-14	3.5033e-14	4.2804e-14	5.4778e-14	2.8074e-15	1.0944e-14	1.7304e-14	2.6834e-14	3.6643e-14	3.7821e-16	6.0603e-16	8.2826e-16	3.5740e-15	8.1855e-15	3.6049e-16	6.1254e-16	9.5244e-16	3.7752e-15	8.3051e-15	6.2738e-16	1.0850e-15	2.8297e-15	4.5921e-15	1.4761e-14	
1958	6	3.9414e-16	4.1150e-15	2.0456e-14	3.5322e-14	5.3761e-14	2.2853e-16	2.0738e-15	1.2563e-14	2.5253e-14	6.0848e-14	6.7546e-15	3.9636e-14	4.8206e-14	5.5724e-14	6.9048e-14	8.6979e-09	4.1718e-08	5.3299e-08	6.9330e-08	1.4367e-07	2.3797e-15	1.6335e-14	2.7177e-14	3.6807e-14	4.9105e-14	5.4903e-15	3.1281e-14	3.6702e-14	4.4924e-14	6.0160e-14	2.5853e-15	1.0229e-14	1.9531e-14	3.0112e-14	4.1482e-14	3.0642e-16	4.9603e-16	6.5123e-16	2.5480e-15	8.4225e-15	2.6349e-16	5.1749e-16	6.9091e-16	2.6963e-15	8.6442e-15	3.4882e-16	7.1410e-16	1.7307e-15	3.8163e-15	1.4619e-14	
1958	7	3.5017e-16	6.2958e-15	2.1792e-14	3.8483e-14	5.7295e-14	1.7795e-15	1.2136e-14	2.0005e-14	3.0327e-14	4.6971e-14	3.5604e-15	3.8238e-14	4.4431e-14	5.0422e-14	6.0705e-14	8.4476e-09	3.3499e-08	4.1672e-08	5.4559e-08	1.4035e-07	2.7312e-15	1.3766e-14	2.6128e-14	3.3101e-14	4.7059e-14	5.8268e-15	3.4359e-14	4.0528e-14	4.8237e-14	6.8140e-14	2.9530e-15	1.2858e-14	2.2844e-14	3.4398e-14	4.8494e-14	2.8822e-16	4.4258e-16	6.0852e-16	3.1231e-15	1.5683e-14	2.2904e-16	4.7361e-16	6.3273e-16	4.8592e-15	1.5469e-14	3.0079e-16	6.5585e-16	2.6239e-15	6.7346e-15	2.5631e-14	
1958	8	3.4149e-16	8.1748e-15	2.3158e-14	4.0603e-14	6.1863e-14	1.4409e-15	3.0587e-15	7.6487e-15	1.3924e-14	2.8802e-14	2.7045e-15	3.1247e-14	3.6937e-14	4.2303e-14	5.2833e-14	8.7081e-09	2.9043e-08	3.7679e-08	5.1144e-08	1.0533e-07	2.7927e-15	1.0919e-14	2.2219e-14	2.9681e-14	4.0450e-14	6.1302e-15	3.4282e-14	4.4020e-14	5.2848e-14	7.4664e-14	4.0743e-15	1.8984e-14	2.8881e-14	4.0335e-14	5.3650e-14	2.7304e-16	4.8798e-16	5.7601e-16	9.4700e-15	3.9740e-14	2.2998e-16	4.7869e-16	1.1540e-15	1.4668e-14	4.0252e-14	3.2168e-16	9.7462e-16	7.8991e-15	1.9305e-14	7.0589e-14	
1958	9	3.5545e-16	9.3803e-15	2.4802e-14	4.2024e-14	6.5524e-14	6.1108e-16	8.9168e-16	1.4909e-15	5.2220e-15	1.9175e-14	2.8922e-15	1.8476e-14	2.1526e-14	2.4444e-14	3.4484e-14	7.5748e-09	2.1494e-08	2.9837e-08	4.5743e-08	8.8595e-08	2.7668e-15	9.1968e-15	1.8442e-14	2.6895e-14	3.8893e-14	6.1664e-15	3.3703e-14	4.5055e-14	5.4170e-14	8.1156e-14	4.8602e-15	2.1350e-14	3.1501e-14	4.4829e-14	5.9783e-14	2.6012e-16	4.9772e-16	5.7657e-16	1.8203e-14	4.2975e-14	2.2713e-16	4.8756e-16	1.0264e-14	2.5842e-14	6.2261e-14	4.1823e-16	7.3686e-15	2.3386e-14	3.4655e-14	7.1477e-14	
1958	10	3.9202e-16	8.7573e-15	2.2148e-14	3.8309e-14	6.2452e-14	3.6232e-16	5.6885e-16	8.1873e-16	1.2813e-15	5.4191e-15	2.6427e-15	9.3008e-15	1.2378e-14	1.4225e-14	1.7750e-14	6.4153e-09	1.7007e-08	2.3834e-08	3.5340e-08	5.4239e-08	2.5136e-15	7.9867e-15	1.6607e-14	2.5152e-14	3.4552e-14	5.9181e-15	3.2844e-14	4.2887e-14	5.2144e-14	8.1560e-14	4.5523e-15	1.7836e-14	2.6857e-14	4.5780e-14	6.7887e-14	2.2378e-16	4.0648e-16	1.0841e-15	2.0104e-14	2.9144e-14	2.6741e-16	5.7873e-16	1.3415e-14	2.3969e-14	3.8044e-14	1.2297e-15	1.7075e-14	2.1736e-14	2.7692e-14	4.7001e-14	
1958	11	4.8766e-16	9.2808e-15	2.2836e-14	3.5296e-14	5.9871e-14	2.0449e-16	3.5813e-16	5.3074e-16	7.3597e-16	1.6126e-15	1.2143e-15	3.0739e-15	5.3946e-15	7.8123e-15	1.0096e-14	5.3051e-09	1.0217e-08	1.6902e-08	2.6373e-08	5.0842e-08	2.2116e-15	7.8176e-15	1.6826e-14	2.4579e-14	3.3977e-14	5.5353e-15	3.1209e-14	3.8588e-14	4.8348e-14	7.1925e-14	4.2633e-15	1.7434e-14	2.5423e-14	4.2960e-14	6.6580e-14	3.0450e-16	8.1211e-16	1.4938e-14	2.3662e-14	3.7534e-14	4.5550e-16	7.3988e-15	1.8240e-14	2.5157e-14	3.2522e-14	5.6990e-15	1.8888e-14	2.4016e-14	2.7015e-14	3.4987e-14	
