year	month	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	
		PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	
		total	total	total	total	total	Arctic	Arctic	Arctic	Arctic	Arctic	N_Atl	N_Atl	N_Atl	N_Atl	N_Atl	N_Pac	N_Pac	N_Pac	N_Pac	N_Pac	Equ_N	Equ_N	Equ_N	Equ_N	Equ_N	Equ	Equ	Equ	Equ	Equ	Equ_S	Equ_S	Equ_S	Equ_S	Equ_S	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Ind	SO_Ind	SO_Ind	SO_Ind	SO_Ind	
		min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	
1956	7	3.5649e-16	4.2555e-15	1.9029e-14	4.0332e-14	6.3294e-14	1.7977e-16	1.6471e-15	5.8629e-15	1.2114e-14	4.1887e-14	6.0143e-15	2.5404e-14	3.2165e-14	4.0342e-14	5.3221e-14	9.0032e-09	3.4215e-08	4.8034e-08	7.3949e-08	1.4538e-07	3.0284e-15	1.3490e-14	2.1702e-14	3.3096e-14	4.7361e-14	6.0713e-15	3.7522e-14	5.0066e-14	5.9447e-14	7.6858e-14	2.8583e-15	1.2305e-14	2.0036e-14	3.1891e-14	4.7193e-14	3.2862e-16	4.2838e-16	6.1854e-16	3.8181e-15	1.2218e-14	2.3838e-16	3.6493e-16	6.0016e-16	3.0729e-15	1.3216e-14	2.6869e-16	6.1386e-16	2.6253e-15	5.0048e-15	1.0651e-14	
1956	8	3.6508e-16	8.7773e-15	2.2177e-14	4.1645e-14	6.6141e-14	4.3218e-16	1.6566e-15	5.6967e-15	1.0801e-14	2.5750e-14	4.2144e-15	2.1594e-14	2.8165e-14	3.5067e-14	4.2912e-14	8.5250e-09	2.9646e-08	4.1413e-08	6.3526e-08	1.0212e-07	3.4453e-15	1.1609e-14	1.9896e-14	3.1920e-14	4.4085e-14	6.2622e-15	3.8335e-14	5.0965e-14	6.2391e-14	7.5956e-14	4.0293e-15	1.7538e-14	2.5513e-14	3.7007e-14	5.2799e-14	2.8877e-16	4.0450e-16	5.6201e-16	1.1936e-14	3.9541e-14	2.4246e-16	3.9352e-16	9.1020e-16	1.6015e-14	3.0141e-14	2.7606e-16	7.1945e-16	8.9204e-15	1.4823e-14	3.9637e-14	
1956	9	3.9154e-16	9.7598e-15	2.3745e-14	4.4057e-14	6.8907e-14	5.5182e-16	9.7207e-16	2.3347e-15	6.3622e-15	1.1288e-14	2.8846e-15	1.4035e-14	1.8512e-14	2.1801e-14	2.7536e-14	7.1948e-09	2.3145e-08	3.3034e-08	5.1013e-08	7.4828e-08	3.4491e-15	1.0040e-14	1.7526e-14	2.7644e-14	4.1397e-14	6.2525e-15	3.7927e-14	5.1450e-14	6.2455e-14	8.2991e-14	4.7739e-15	2.0254e-14	2.8665e-14	4.3437e-14	6.0701e-14	2.6001e-16	4.1860e-16	6.1527e-16	1.8696e-14	6.1506e-14	2.4653e-16	4.7155e-16	9.3887e-15	2.2626e-14	4.0414e-14	3.2851e-16	3.5040e-15	1.8094e-14	2.8122e-14	7.7671e-14	
1956	10	4.4352e-16	9.0808e-15	2.1218e-14	3.8863e-14	6.4883e-14	3.8435e-16	4.9762e-16	7.3825e-16	1.8366e-15	5.9807e-15	1.8461e-15	5.9034e-15	9.1275e-15	1.1865e-14	1.4714e-14	5.7382e-09	1.6074e-08	2.2403e-08	3.0749e-08	4.4386e-08	3.1012e-15	8.9729e-15	1.4267e-14	2.4135e-14	3.6970e-14	5.8865e-15	3.5461e-14	4.5693e-14	5.7465e-14	7.8378e-14	4.6406e-15	1.8904e-14	2.6369e-14	4.1756e-14	6.5115e-14	2.1377e-16	3.4974e-16	3.5161e-15	2.0223e-14	2.9268e-14	2.5172e-16	5.3565e-16	1.2074e-14	2.1397e-14	2.9019e-14	5.1630e-16	1.4454e-14	1.9282e-14	2.3942e-14	3.6556e-14	
1956	11	6.1778e-16	9.8283e-15	2.3045e-14	3.6367e-14	6.4749e-14	2.4238e-16	2.8947e-16	5.3249e-16	8.7161e-16	2.0953e-15	9.6902e-16	2.5396e-15	4.7187e-15	6.7625e-15	8.6125e-15	3.1086e-09	8.7130e-09	1.5072e-08	2.3702e-08	3.6969e-08	2.5883e-15	7.5450e-15	1.4439e-14	2.3307e-14	3.5547e-14	5.5652e-15	3.3802e-14	4.2649e-14	5.5977e-14	7.9337e-14	4.3277e-15	1.8800e-14	2.5113e-14	3.8902e-14	6.4143e-14	2.8899e-16	1.3429e-15	1.4390e-14	2.5049e-14	3.4008e-14	4.5298e-16	9.0413e-15	1.9867e-14	2.3837e-14	2.8538e-14	4.0126e-15	1.9927e-14	2.3657e-14	2.7417e-14	3.5594e-14	
1957	0	8.2778e-16	1.3679e-14	2.2580e-14	3.6908e-14	6.3540e-14	2.1175e-16	2.4032e-16	4.1157e-16	6.9975e-16	1.1221e-15	5.8170e-16	1.4793e-15	3.8047e-15	5.9725e-15	7.6235e-15	2.0222e-09	7.4173e-09	1.4221e-08	2.2725e-08	4.2937e-08	2.3170e-15	8.5654e-15	1.6872e-14	2.5491e-14	3.9006e-14	5.3665e-15	3.3781e-14	4.4095e-14	5.6794e-14	7.7030e-14	4.1208e-15	1.7194e-14	2.3593e-14	3.8346e-14	6.0500e-14	4.0319e-15	1.5866e-14	1.9680e-14	2.4333e-14	3.0470e-14	5.3581e-15	1.6351e-14	2.1343e-14	2.5914e-14	3.3790e-14	5.3586e-15	1.7091e-14	2.1289e-14	2.4053e-14	2.8521e-14	
1957	1	7.8318e-16	1.2072e-14	2.0249e-14	3.7664e-14	6.5016e-14	2.0545e-16	2.1652e-16	3.1250e-16	5.5497e-16	7.8059e-16	5.4486e-16	1.8815e-15	6.4552e-15	9.5037e-15	1.2855e-14	2.0545e-09	1.2215e-08	2.6953e-08	4.5167e-08	9.8266e-08	2.5173e-15	1.1803e-14	1.9201e-14	2.8738e-14	4.4367e-14	5.5149e-15	3.6227e-14	4.6078e-14	5.9326e-14	7.8041e-14	3.9457e-15	1.4642e-14	2.1216e-14	3.5144e-14	5.7994e-14	6.6063e-15	1.1503e-14	1.4844e-14	1.8191e-14	2.2514e-14	5.2660e-15	1.1929e-14	1.6912e-14	2.0031e-14	2.4218e-14	5.2197e-15	1.5703e-14	2.0316e-14	2.2636e-14	2.5481e-14	
1957	2	8.5877e-16	1.0171e-14	1.6907e-14	3.6960e-14	6.3070e-14	2.0705e-16	2.2093e-16	3.1878e-16	5.3424e-16	9.6283e-16	7.5571e-16	4.6897e-15	1.1576e-14	1.7163e-14	2.2792e-14	4.9752e-09	2.6994e-08	5.1292e-08	7.7582e-08	1.1540e-07	2.9973e-15	1.5525e-14	2.3807e-14	3.3618e-14	5.1817e-14	5.7981e-15	3.3979e-14	4.6637e-14	5.7618e-14	7.2837e-14	3.8114e-15	1.2739e-14	1.8243e-14	3.2636e-14	5.3201e-14	3.6980e-15	5.2408e-15	9.6946e-15	1.3051e-14	1.6192e-14	3.9321e-15	5.7421e-15	1.0669e-14	1.4592e-14	1.9044e-14	4.7239e-15	1.1095e-14	1.3005e-14	1.4493e-14	1.7289e-14	
1957	3	8.8792e-16	7.7963e-15	1.6060e-14	3.6343e-14	5.9693e-14	1.7981e-16	1.8801e-16	2.8670e-16	5.4036e-16	7.2090e-15	1.8476e-15	1.0394e-14	1.9233e-14	2.5952e-14	2.9480e-14	1.5609e-08	4.6306e-08	7.3698e-08	9.7639e-08	1.5043e-07	3.5206e-15	1.5051e-14	2.4761e-14	3.8473e-14	5.7366e-14	5.8140e-15	3.2848e-14	4.3703e-14	5.4629e-14	6.9682e-14	3.6061e-15	1.1981e-14	1.6830e-14	2.9329e-14	5.1467e-14	1.0294e-15	1.6418e-15	5.3814e-15	8.6882e-15	1.0485e-14	1.0711e-15	1.9227e-15	5.7277e-15	9.6113e-15	1.2265e-14	3.2648e-15	6.7200e-15	8.9083e-15	1.0189e-14	1.3607e-14	
1957	4	6.4943e-16	5.0022e-15	1.5652e-14	3.4447e-14	5.8588e-14	1.7860e-16	1.9881e-16	3.2113e-16	6.6632e-16	1.1367e-14	3.5932e-15	1.6568e-14	2.6416e-14	3.3536e-14	4.0047e-14	1.3948e-08	4.8233e-08	5.9054e-08	8.7319e-08	1.4150e-07	3.3196e-15	1.4694e-14	2.4488e-14	3.5211e-14	5.4083e-14	5.7249e-15	3.0785e-14	4.0895e-14	5.2615e-14	7.0946e-14	3.3343e-15	1.0838e-14	1.5670e-14	2.5951e-14	4.6735e-14	5.9742e-16	7.8117e-16	1.9183e-15	5.7858e-15	7.7537e-15	5.4468e-16	9.0794e-16	2.1777e-15	5.5839e-15	9.4991e-15	8.7388e-16	2.1277e-15	5.1921e-15	6.7382e-15	7.9540e-15	
1957	5	4.5990e-16	2.9024e-15	1.5169e-14	3.3626e-14	5.8244e-14	2.4264e-16	3.3167e-16	6.3092e-16	3.4747e-15	1.0414e-14	6.1601e-15	1.9975e-14	2.9850e-14	3.7724e-14	4.5792e-14	1.0339e-08	4.4722e-08	5.9910e-08	8.1262e-08	1.4984e-07	2.6868e-15	1.3184e-14	2.1391e-14	3.2628e-14	4.7455e-14	5.5369e-15	2.9481e-14	3.9494e-14	5.3082e-14	7.0622e-14	2.9573e-15	1.0236e-14	1.5214e-14	2.5856e-14	4.3225e-14	3.9387e-16	5.4584e-16	8.4976e-16	3.4787e-15	7.8202e-15	3.5128e-16	4.8745e-16	8.1600e-16	2.8552e-15	6.7189e-15	4.0827e-16	7.1349e-16	2.1587e-15	3.6655e-15	7.3964e-15	
1957	6	3.8363e-16	2.9607e-15	1.6386e-14	3.6126e-14	6.0089e-14	4.3717e-16	1.2515e-15	4.4488e-15	1.2907e-14	2.9419e-14	7.7389e-15	2.5784e-14	3.7001e-14	4.2206e-14	5.1636e-14	9.8303e-09	3.5398e-08	4.7949e-08	6.6023e-08	1.3118e-07	2.0712e-15	1.3203e-14	2.2441e-14	3.2647e-14	4.8494e-14	5.5704e-15	3.1846e-14	4.3330e-14	5.4899e-14	7.2648e-14	2.6646e-15	9.6934e-15	1.6130e-14	2.7657e-14	4.3015e-14	3.4356e-16	4.7985e-16	6.3957e-16	2.1627e-15	7.3319e-15	2.7387e-16	3.8017e-16	5.8045e-16	2.3688e-15	7.0025e-15	2.9420e-16	5.2178e-16	1.2869e-15	2.5440e-15	6.6158e-15	
1957	7	3.7112e-16	5.3177e-15	1.8745e-14	3.9624e-14	6.2027e-14	1.3865e-15	5.8774e-15	1.0414e-14	1.5624e-14	2.5363e-14	6.3407e-15	2.4320e-14	3.2203e-14	3.6923e-14	4.5547e-14	8.7801e-09	3.1828e-08	4.1735e-08	6.4806e-08	1.2410e-07	2.5049e-15	1.3828e-14	2.1407e-14	3.1351e-14	4.7466e-14	6.0097e-15	3.7390e-14	4.7765e-14	5.7649e-14	7.5470e-14	2.5969e-15	1.2548e-14	2.1316e-14	3.3386e-14	4.8179e-14	3.2295e-16	4.1514e-16	5.7530e-16	4.0814e-15	1.2140e-14	2.6109e-16	3.9573e-16	6.2108e-16	5.1642e-15	1.2959e-14	2.6993e-16	6.1832e-16	1.8145e-15	4.0622e-15	8.5225e-15	
1957	8	3.7652e-16	8.6169e-15	2.1127e-14	4.0748e-14	6.6297e-14	1.1830e-15	2.7720e-15	6.3186e-15	1.1895e-14	2.2292e-14	4.0525e-15	2.3427e-14	2.9591e-14	3.3375e-14	4.1979e-14	8.1746e-09	2.6971e-08	3.8503e-08	5.4057e-08	9.7143e-08	3.1958e-15	1.2728e-14	2.0105e-14	3.0342e-14	4.4926e-14	6.2792e-15	3.7032e-14	4.9185e-14	6.1321e-14	7.8887e-14	3.9235e-15	1.7522e-14	2.4391e-14	3.7282e-14	5.3840e-14	3.1781e-16	4.0734e-16	6.2354e-16	1.1546e-14	4.7983e-14	2.3981e-16	3.9072e-16	1.5526e-15	1.7193e-14	2.4712e-14	2.9310e-16	6.9332e-16	5.8480e-15	1.3063e-14	2.2447e-14	
1957	9	3.9770e-16	1.0238e-14	2.2624e-14	4.1047e-14	6.8289e-14	5.7708e-16	7.6901e-16	1.2436e-15	6.5045e-15	1.5318e-14	2.6469e-15	1.5794e-14	1.8800e-14	2.1127e-14	2.6632e-14	7.8350e-09	2.1749e-08	3.2795e-08	4.7037e-08	6.5684e-08	3.2327e-15	1.0054e-14	1.7197e-14	2.6932e-14	3.8535e-14	6.1788e-15	3.6219e-14	4.6172e-14	5.9080e-14	8.1170e-14	4.7250e-15	2.0096e-14	2.9034e-14	4.3261e-14	5.9938e-14	2.7703e-16	4.0587e-16	6.0233e-16	1.9494e-14	6.0905e-14	2.3347e-16	4.6199e-16	1.1064e-14	1.9509e-14	2.9277e-14	3.4477e-16	2.8084e-15	1.8665e-14	2.6047e-14	7.0096e-14	
1957	10	4.4167e-16	9.7459e-15	2.1614e-14	3.7893e-14	6.6002e-14	3.3965e-16	4.9759e-16	7.6262e-16	2.9525e-15	6.5244e-15	1.7335e-15	6.5998e-15	9.7369e-15	1.2328e-14	1.6169e-14	5.6063e-09	1.7503e-08	2.6681e-08	3.7891e-08	5.2454e-08	2.9923e-15	8.6182e-15	1.3775e-14	2.3832e-14	3.8010e-14	6.0641e-15	3.4228e-14	4.4475e-14	5.7052e-14	8.0062e-14	4.5254e-15	1.8306e-14	2.5108e-14	3.9700e-14	6.4367e-14	2.1962e-16	3.7544e-16	2.3832e-15	2.1102e-14	2.8588e-14	2.5498e-16	7.8894e-16	1.4868e-14	2.1668e-14	2.7595e-14	4.8877e-16	1.4002e-14	2.1507e-14	2.6416e-14	6.0046e-14	
1957	11	5.8798e-16	1.0818e-14	2.3045e-14	3.4723e-14	6.4085e-14	2.6237e-16	3.6185e-16	6.3101e-16	1.1544e-15	2.5233e-15	8.9407e-16	2.2127e-15	4.1154e-15	5.1722e-15	6.7841e-15	3.2077e-09	9.7417e-09	1.6796e-08	2.3505e-08	3.0919e-08	2.7300e-15	7.8780e-15	1.3734e-14	2.3819e-14	3.6648e-14	5.9049e-15	3.2513e-14	4.1624e-14	5.6458e-14	8.0241e-14	4.2702e-15	1.8829e-14	2.4875e-14	3.7015e-14	6.1548e-14	1.9584e-16	7.8288e-16	1.5965e-14	2.4746e-14	3.0559e-14	4.2376e-16	1.3889e-14	2.0560e-14	2.3882e-14	2.7425e-14	3.7959e-15	1.9453e-14	2.3683e-14	2.7113e-14	3.2826e-14	
1958	0	7.4489e-16	1.3025e-14	2.1940e-14	3.5297e-14	6.2344e-14	2.1208e-16	2.4491e-16	3.8816e-16	7.0927e-16	1.2671e-15	4.8502e-16	1.0902e-15	2.5405e-15	4.2923e-15	5.6667e-15	1.7314e-09	5.6391e-09	1.3662e-08	2.1795e-08	3.4018e-08	2.4694e-15	8.4459e-15	1.5305e-14	2.4596e-14	3.7213e-14	5.5810e-15	3.3543e-14	4.2804e-14	5.6352e-14	7.4918e-14	4.0408e-15	1.7074e-14	2.2934e-14	3.5822e-14	5.6700e-14	1.4592e-15	1.4522e-14	1.9485e-14	2.3566e-14	3.1021e-14	5.5624e-15	1.5719e-14	2.0654e-14	2.4256e-14	3.0646e-14	6.1671e-15	1.7992e-14	2.0640e-14	2.3868e-14	2.8277e-14	
1958	1	7.0064e-16	1.2221e-14	1.9883e-14	3.6729e-14	6.1355e-14	2.0555e-16	2.3385e-16	3.5722e-16	6.1321e-16	1.0286e-15	3.8032e-16	1.0999e-15	4.1768e-15	8.1913e-15	1.0431e-14	1.7774e-09	6.9837e-09	2.2008e-08	3.0425e-08	8.3954e-08	2.7904e-15	1.3119e-14	2.1060e-14	2.9712e-14	4.6201e-14	5.3683e-15	3.5096e-14	4.5567e-14	5.5900e-14	7.6306e-14	3.9197e-15	1.5030e-14	2.0829e-14	3.4657e-14	5.2774e-14	5.6078e-15	1.1115e-14	1.5347e-14	1.9258e-14	2.3860e-14	5.4131e-15	1.1366e-14	1.5273e-14	1.9135e-14	2.3727e-14	5.6639e-15	1.6182e-14	1.8801e-14	2.3996e-14	2.7102e-14	
1958	2	7.5463e-16	1.0113e-14	1.6562e-14	3.7354e-14	6.2920e-14	1.6812e-16	1.9226e-16	2.9863e-16	4.8250e-16	1.1772e-15	4.9916e-16	4.3333e-15	1.0377e-14	1.6102e-14	2.0516e-14	3.0694e-09	2.6593e-08	4.2636e-08	7.1141e-08	1.3084e-07	3.3902e-15	1.4529e-14	2.2262e-14	3.2693e-14	5.0339e-14	5.5194e-15	3.5387e-14	4.5164e-14	5.7457e-14	7.9963e-14	3.7224e-15	1.3242e-14	1.8401e-14	3.2277e-14	5.1202e-14	3.2607e-15	5.8412e-15	9.7037e-15	1.2961e-14	1.6933e-14	4.1016e-15	6.1409e-15	9.9936e-15	1.3480e-14	1.6995e-14	4.6999e-15	1.0412e-14	1.2604e-14	1.4500e-14	1.7655e-14	
1958	3	8.5356e-16	7.3626e-15	1.5352e-14	3.5390e-14	6.2277e-14	1.4756e-16	1.8091e-16	2.7347e-16	4.6534e-16	7.1478e-15	1.3784e-15	1.0615e-14	1.6344e-14	2.2573e-14	2.7299e-14	1.1778e-08	4.5345e-08	7.3258e-08	1.0248e-07	1.5879e-07	3.8759e-15	1.4901e-14	2.4265e-14	3.4792e-14	5.4787e-14	5.6490e-15	3.2552e-14	4.3079e-14	5.6257e-14	7.7640e-14	3.3723e-15	1.1971e-14	1.6456e-14	2.8735e-14	4.9164e-14	1.0180e-15	1.2529e-15	4.8474e-15	8.9224e-15	1.0551e-14	1.1241e-15	2.6737e-15	5.7724e-15	9.4822e-15	1.2297e-14	3.1995e-15	6.7976e-15	8.1082e-15	1.0536e-14	1.3583e-14	
1958	4	6.1383e-16	5.0344e-15	1.5264e-14	3.4048e-14	6.0538e-14	1.3628e-16	1.8107e-16	2.8564e-16	4.8584e-16	9.1503e-15	3.6512e-15	1.5021e-14	2.3672e-14	2.8954e-14	3.6334e-14	1.4634e-08	4.5445e-08	6.3078e-08	9.0898e-08	1.4824e-07	3.5386e-15	1.4402e-14	2.2849e-14	3.4345e-14	5.3497e-14	5.7080e-15	3.0778e-14	4.1346e-14	5.4781e-14	7.3106e-14	3.1752e-15	1.0535e-14	1.5441e-14	2.5962e-14	4.1794e-14	5.1574e-16	7.9349e-16	1.9164e-15	5.8209e-15	7.6290e-15	5.5843e-16	9.0504e-16	2.4181e-15	5.7670e-15	8.6863e-15	1.0507e-15	2.5611e-15	5.1824e-15	6.5145e-15	8.0298e-15	
1958	5	4.4339e-16	3.0213e-15	1.5550e-14	3.3918e-14	6.4084e-14	1.6070e-16	2.4872e-16	4.2907e-16	2.9269e-15	1.2871e-14	5.9384e-15	2.0103e-14	2.5750e-14	3.3354e-14	4.3549e-14	1.0013e-08	4.5903e-08	5.9414e-08	7.7374e-08	1.2000e-07	2.7748e-15	1.4266e-14	2.1943e-14	3.2542e-14	4.9077e-14	5.8449e-15	3.1315e-14	4.3428e-14	5.8972e-14	7.8105e-14	2.9007e-15	9.1234e-15	1.4716e-14	2.4879e-14	4.1930e-14	3.7537e-16	5.1508e-16	7.9767e-16	3.4224e-15	6.5055e-15	3.3886e-16	4.9464e-16	9.0333e-16	2.7747e-15	7.0857e-15	4.2996e-16	7.9223e-16	2.4105e-15	4.0253e-15	6.6276e-15	
1958	6	3.6985e-16	2.8434e-15	1.6826e-14	3.6030e-14	6.4603e-14	1.2328e-16	3.8007e-16	2.4967e-15	9.6798e-15	2.1752e-14	7.1946e-15	2.3393e-14	3.0737e-14	3.6709e-14	4.6389e-14	1.0098e-08	4.1576e-08	5.0900e-08	7.5066e-08	1.1898e-07	2.7104e-15	1.5024e-14	2.2406e-14	3.2011e-14	5.0660e-14	5.9056e-15	3.3815e-14	4.6087e-14	5.9252e-14	8.0693e-14	2.6876e-15	9.4223e-15	1.6215e-14	2.7425e-14	4.1975e-14	3.3530e-16	4.6444e-16	5.7127e-16	2.6131e-15	7.0910e-15	2.6632e-16	4.0943e-16	6.2356e-16	2.3658e-15	7.3829e-15	2.8354e-16	4.9505e-16	1.5647e-15	3.3031e-15	6.6415e-15	
1958	7	3.6320e-16	4.8403e-15	1.8289e-14	3.8259e-14	6.6793e-14	2.0600e-16	1.6355e-15	6.7383e-15	1.1002e-14	2.2052e-14	6.1413e-15	2.4832e-14	3.1995e-14	4.0989e-14	4.7276e-14	8.8481e-09	3.2967e-08	4.0362e-08	7.1428e-08	1.1782e-07	3.4096e-15	1.4439e-14	2.1049e-14	3.1671e-14	4.9357e-14	6.1904e-15	3.5475e-14	4.7513e-14	6.2122e-14	7.8080e-14	3.0719e-15	1.2244e-14	2.0643e-14	3.1961e-14	4.8666e-14	3.4090e-16	4.0879e-16	6.0916e-16	4.2705e-15	1.1188e-14	2.5293e-16	4.0035e-16	6.5806e-16	4.8194e-15	1.0569e-14	2.5917e-16	5.7055e-16	1.9077e-15	4.2685e-15	8.7745e-15	
1958	8	3.7703e-16	8.7875e-15	2.1054e-14	4.0819e-14	6.7248e-14	4.0150e-16	1.9920e-15	4.7582e-15	1.0327e-14	2.2499e-14	3.9218e-15	2.0899e-14	2.4675e-14	2.8567e-14	3.7441e-14	8.9301e-09	2.8309e-08	3.6210e-08	4.6030e-08	1.0596e-07	3.7103e-15	1.2014e-14	1.9077e-14	2.9216e-14	4.6945e-14	6.3270e-15	3.6747e-14	5.1340e-14	6.2971e-14	7.8238e-14	4.3073e-15	1.7189e-14	2.6407e-14	3.7156e-14	5.4188e-14	3.3611e-16	4.1553e-16	6.4217e-16	1.1097e-14	2.4421e-14	2.4023e-16	3.9884e-16	1.6424e-15	1.5099e-14	2.6569e-14	2.8984e-16	7.1309e-16	5.7523e-15	1.2661e-14	1.7940e-14	
1958	9	4.0073e-16	1.0382e-14	2.3251e-14	4.2122e-14	6.8061e-14	4.9589e-16	8.9162e-16	2.0867e-15	6.0587e-15	1.5378e-14	2.8304e-15	1.5395e-14	2.0552e-14	2.3757e-14	2.8816e-14	6.9287e-09	2.2749e-08	3.1663e-08	4.3422e-08	6.2818e-08	3.6519e-15	1.0033e-14	1.6691e-14	2.6055e-14	4.2345e-14	6.2298e-15	3.6802e-14	5.0145e-14	6.0741e-14	8.0778e-14	4.7689e-15	1.9902e-14	2.8164e-14	4.1630e-14	5.9244e-14	2.6591e-16	3.9128e-16	6.1007e-16	1.7737e-14	7.2108e-14	2.4541e-16	4.4556e-16	1.1202e-14	2.1573e-14	3.2493e-14	3.3344e-16	3.9159e-15	1.9935e-14	2.5218e-14	6.2338e-14	
1958	10	4.6807e-16	9.2954e-15	2.1374e-14	3.9757e-14	6.5039e-14	3.9307e-16	5.5592e-16	9.8609e-16	2.2668e-15	6.2461e-15	1.8098e-15	5.6441e-15	8.2745e-15	1.0674e-14	1.4749e-14	5.9310e-09	1.4880e-08	2.2113e-08	3.1504e-08	4.2266e-08	3.2828e-15	8.9806e-15	1.4152e-14	2.4011e-14	3.6999e-14	5.9126e-15	3.6235e-14	4.6876e-14	5.6797e-14	7.7646e-14	4.3981e-15	1.8415e-14	2.4557e-14	3.9479e-14	6.2455e-14	2.1883e-16	3.7832e-16	3.1522e-15	2.1305e-14	3.1097e-14	2.8076e-16	6.6579e-16	1.3528e-14	2.1279e-14	2.6056e-14	6.3303e-16	1.4279e-14	1.9491e-14	2.7072e-14	7.4393e-14	
1958	11	6.0338e-16	1.0876e-14	2.2389e-14	3.5167e-14	6.1251e-14	2.3727e-16	3.0340e-16	4.8743e-16	1.0554e-15	2.5139e-15	8.5837e-16	2.2001e-15	3.6943e-15	6.4099e-15	9.2440e-15	3.6250e-09	1.0149e-08	1.4489e-08	2.0542e-08	3.5676e-08	2.7370e-15	8.2836e-15	1.4971e-14	2.3269e-14	3.4750e-14	5.6633e-15	3.4197e-14	4.3572e-14	5.4361e-14	7.6106e-14	4.1463e-15	1.7794e-14	2.3064e-14	3.3880e-14	5.6974e-14	2.2015e-16	6.4310e-16	1.7934e-14	2.5449e-14	3.1768e-14	4.2367e-16	1.3065e-14	2.0822e-14	2.4168e-14	2.7623e-14	4.7873e-15	1.8080e-14	2.2500e-14	2.6433e-14	3.2628e-14	
1959	0	8.1691e-16	1.3268e-14	2.2285e-14	3.5482e-14	6.1476e-14	1.9278e-16	2.2026e-16	3.3037e-16	6.7617e-16	1.1333e-15	4.0135e-16	9.2780e-16	2.2517e-15	4.8680e-15	7.7149e-15	1.9585e-09	4.9606e-09	1.3329e-08	2.0696e-08	3.3915e-08	2.6658e-15	9.4911e-15	1.5958e-14	2.4696e-14	3.7767e-14	5.6488e-15	3.4413e-14	4.4222e-14	5.5713e-14	7.3902e-14	3.9788e-15	1.7027e-14	2.2932e-14	3.3352e-14	5.6709e-14	1.7407e-15	1.5690e-14	1.9646e-14	2.3220e-14	3.0020e-14	5.7399e-15	1.6193e-14	2.1198e-14	2.4766e-14	3.1193e-14	5.7083e-15	1.7912e-14	2.1420e-14	2.4498e-14	2.9295e-14	
1959	1	7.6874e-16	1.2084e-14	1.9333e-14	3.7212e-14	6.3683e-14	1.7464e-16	1.8832e-16	2.9557e-16	6.0141e-16	1.1078e-15	3.3352e-16	9.0885e-16	4.0654e-15	9.0657e-15	1.1063e-14	2.0711e-09	5.4149e-09	2.2021e-08	3.1155e-08	6.9199e-08	2.7870e-15	1.2007e-14	2.0570e-14	3.0550e-14	4.5461e-14	5.8230e-15	3.6160e-14	4.5049e-14	5.8060e-14	7.6219e-14	3.8174e-15	1.4800e-14	2.0581e-14	3.3008e-14	5.5234e-14	5.8955e-15	1.0557e-14	1.4398e-14	1.7868e-14	2.2837e-14	5.9606e-15	1.2452e-14	1.6251e-14	1.8989e-14	2.4125e-14	5.4959e-15	1.5518e-14	1.8362e-14	2.0693e-14	2.4672e-14	
