year	month	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	
		PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	
		total	total	total	total	total	Arctic	Arctic	Arctic	Arctic	Arctic	N_Atl	N_Atl	N_Atl	N_Atl	N_Atl	N_Pac	N_Pac	N_Pac	N_Pac	N_Pac	Equ_N	Equ_N	Equ_N	Equ_N	Equ_N	Equ	Equ	Equ	Equ	Equ	Equ_S	Equ_S	Equ_S	Equ_S	Equ_S	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Ind	SO_Ind	SO_Ind	SO_Ind	SO_Ind	
		min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	
2005	4	-1.9694e-14	-6.8661e-16	4.3354e-15	1.3246e-14	2.6577e-14	-3.4618e-15	1.4241e-16	4.1175e-16	4.1767e-15	3.3397e-14	-3.4511e-15	4.0380e-15	9.2219e-15	1.6859e-14	2.6720e-14	7.6000e-15	1.1955e-14	1.6025e-14	2.1866e-14	3.1994e-14	-6.4742e-15	2.7853e-15	9.1184e-15	1.8230e-14	3.5227e-14	-3.2544e-14	-1.2000e-14	-3.8026e-15	6.7341e-16	1.0244e-14	-7.8603e-15	2.3949e-15	1.0781e-14	1.9925e-14	2.9917e-14	9.3585e-17	1.0808e-15	8.7070e-15	1.2885e-14	1.8774e-14	-1.1998e-15	4.8007e-16	5.3498e-15	1.1851e-14	1.8829e-14	2.7385e-15	8.5686e-15	1.2649e-14	1.6145e-14	2.2594e-14	
2005	5	-2.0424e-14	-5.6916e-16	4.5926e-15	1.3401e-14	2.8395e-14	-9.2342e-15	1.7045e-16	1.3723e-15	7.8556e-15	3.0059e-14	-1.0682e-14	-3.5430e-15	4.0994e-15	1.5738e-14	2.6932e-14	1.4626e-17	4.3993e-15	7.9764e-15	1.3447e-14	2.7006e-14	-1.3401e-14	-5.8795e-15	3.7226e-15	1.4610e-14	2.9555e-14	-3.1622e-14	-1.3353e-14	-2.5700e-15	2.6065e-15	1.3914e-14	-2.1046e-15	6.0658e-15	1.2960e-14	2.2970e-14	3.4225e-14	4.8833e-17	3.5357e-16	2.7237e-15	1.6832e-14	2.6420e-14	1.1321e-16	1.1419e-15	6.4395e-15	1.3651e-14	2.5479e-14	2.6054e-15	8.2205e-15	1.0550e-14	1.4395e-14	2.1812e-14	
2005	6	-2.7266e-14	-2.5068e-15	3.6827e-15	1.4187e-14	2.8415e-14	-2.2204e-14	4.4900e-16	4.7085e-15	1.6614e-14	3.2011e-14	-1.6467e-14	-6.2470e-15	3.5744e-15	1.1036e-14	2.7433e-14	-9.6693e-15	-4.5950e-15	-9.8418e-16	9.4084e-15	2.5672e-14	-1.8985e-14	-1.2178e-14	-2.1144e-15	7.6352e-15	2.0956e-14	-4.5271e-14	-1.7591e-14	-2.5637e-15	3.2653e-15	1.5110e-14	-2.7587e-15	7.7406e-15	1.5096e-14	2.3451e-14	3.5068e-14	2.5044e-17	2.4792e-16	8.1583e-16	2.0386e-14	3.1190e-14	1.1329e-16	6.4956e-16	7.9311e-15	1.5996e-14	2.7251e-14	1.1380e-15	5.7350e-15	1.1699e-14	1.6504e-14	2.5026e-14	
2005	7	-2.8116e-14	-3.8128e-15	2.6573e-15	1.5198e-14	3.3003e-14	-1.8838e-14	7.9697e-16	4.9690e-15	1.2719e-14	2.7648e-14	-1.5266e-14	-4.1939e-15	7.4359e-15	1.8035e-14	2.9816e-14	-2.1160e-14	-9.3945e-15	-4.4983e-15	1.0445e-14	2.4802e-14	-2.3339e-14	-1.5382e-14	-6.3048e-15	2.1921e-15	1.4606e-14	-4.1835e-14	-1.6675e-14	-3.3710e-15	2.5816e-15	1.4702e-14	-4.6429e-15	7.0835e-15	1.4410e-14	2.2122e-14	3.6940e-14	1.0664e-17	1.9386e-16	5.8948e-16	2.3682e-14	4.9605e-14	6.5381e-17	3.3253e-16	9.7460e-15	2.5548e-14	4.0058e-14	4.8013e-16	3.0348e-15	1.5575e-14	2.1506e-14	3.2223e-14	
2005	8	-2.9864e-14	-2.7741e-15	3.7258e-15	1.7481e-14	3.6117e-14	-1.0469e-14	3.0899e-15	1.4215e-14	2.4104e-14	3.9604e-14	-9.4062e-15	1.2373e-14	2.0879e-14	2.8109e-14	4.1104e-14	-2.6237e-14	-1.3632e-14	-1.9152e-15	9.8300e-15	2.1809e-14	-2.0510e-14	-1.4246e-14	-3.4248e-15	4.8042e-15	1.8302e-14	-5.4246e-14	-1.9694e-14	-3.9427e-15	2.6369e-15	1.3258e-14	-4.0865e-15	6.9655e-15	1.5181e-14	2.3586e-14	4.0167e-14	2.1566e-17	2.0358e-16	5.2791e-16	1.9385e-14	4.7004e-14	2.1071e-17	2.9694e-16	1.2637e-14	2.6945e-14	4.5455e-14	4.1641e-16	2.5642e-15	1.5138e-14	2.1895e-14	3.9480e-14	
2005	9	-2.9589e-14	-4.3247e-16	5.3899e-15	1.9184e-14	3.9402e-14	-2.8613e-15	7.1897e-16	4.8867e-15	2.0462e-14	3.3377e-14	3.0373e-15	2.4588e-14	3.4436e-14	4.2644e-14	4.9347e-14	-2.3471e-14	-3.0448e-15	1.0086e-14	1.8361e-14	3.2179e-14	-1.4456e-14	-7.4750e-15	4.2802e-15	1.2027e-14	2.6667e-14	-4.6736e-14	-1.8792e-14	-3.5843e-15	2.0327e-15	1.2785e-14	-1.8008e-15	8.0559e-15	1.5254e-14	2.3537e-14	3.8291e-14	7.7634e-17	2.5699e-16	1.4010e-15	2.5787e-14	4.0457e-14	7.8966e-17	7.2117e-16	1.4796e-14	3.3605e-14	5.1552e-14	7.1975e-16	5.0791e-15	1.6650e-14	2.3166e-14	3.3914e-14	
2005	10	-2.6098e-14	7.9393e-17	6.5328e-15	1.7758e-14	3.4849e-14	-6.8489e-16	1.7815e-16	4.1373e-16	9.6889e-15	4.1274e-14	7.1019e-15	2.3700e-14	3.3153e-14	4.6847e-14	6.3052e-14	-1.2563e-14	4.9941e-17	1.3318e-14	2.3369e-14	3.7278e-14	-8.2604e-15	3.5991e-15	1.2227e-14	1.9598e-14	3.5277e-14	-4.6490e-14	-1.6105e-14	-3.3999e-15	2.5133e-15	1.2747e-14	-2.9054e-15	6.0913e-15	1.3593e-14	2.0538e-14	3.3466e-14	3.9904e-17	8.1056e-16	8.1334e-15	2.4475e-14	3.5616e-14	3.1224e-16	2.8730e-15	1.1471e-14	2.3192e-14	3.6014e-14	2.6595e-15	9.1615e-15	1.4135e-14	1.9845e-14	2.8513e-14	
2005	11	-2.8025e-14	-1.6363e-15	4.8351e-15	1.5925e-14	3.3950e-14	-8.2902e-16	1.0606e-16	2.4693e-16	4.5743e-15	2.8383e-14	1.5084e-17	1.1968e-14	2.2801e-14	3.7160e-14	4.8983e-14	2.2216e-15	9.9538e-15	1.6008e-14	2.3303e-14	4.2501e-14	-2.0433e-15	9.9122e-15	1.9142e-14	3.2409e-14	5.1231e-14	-5.2237e-14	-1.7656e-14	-3.3958e-15	2.2937e-15	1.3083e-14	-9.8466e-15	9.9712e-19	7.7185e-15	1.6404e-14	2.9408e-14	5.0833e-17	4.1406e-15	1.1036e-14	1.8756e-14	3.0587e-14	-1.0763e-14	1.3403e-15	1.0917e-14	1.8048e-14	2.9043e-14	-5.9729e-15	-1.4963e-15	4.3242e-15	9.3562e-15	1.9835e-14	
2006	0	-2.7756e-14	-4.2973e-15	2.1460e-15	1.4652e-14	3.5592e-14	-1.0818e-15	6.6761e-17	3.4127e-16	9.2055e-15	4.1174e-14	1.1735e-15	1.2287e-14	2.3773e-14	3.7927e-14	6.3101e-14	5.1408e-15	1.5510e-14	1.9680e-14	2.6487e-14	4.8910e-14	4.9362e-15	1.7133e-14	2.3777e-14	3.1635e-14	5.6505e-14	-5.2149e-14	-1.6283e-14	-2.6081e-15	2.5514e-15	1.3621e-14	-1.2547e-14	-3.7657e-15	3.6637e-15	1.2822e-14	2.7993e-14	-9.1840e-15	-1.2389e-15	3.3711e-15	9.4680e-15	2.1327e-14	-2.7728e-14	-9.9287e-15	-2.1984e-16	1.0821e-14	2.8466e-14	-1.2633e-14	-6.5933e-15	-2.9428e-15	7.6102e-16	1.0260e-14	
2006	1	-2.5170e-14	-5.7170e-15	4.8666e-16	1.1633e-14	3.5858e-14	-9.4022e-16	1.0607e-16	3.8184e-16	2.3229e-15	2.9529e-14	-1.3991e-16	9.4907e-15	2.6026e-14	3.5975e-14	5.9804e-14	5.5368e-15	1.5061e-14	2.1602e-14	3.2988e-14	5.3414e-14	6.0219e-15	1.5239e-14	2.4586e-14	3.4471e-14	5.6507e-14	-5.0415e-14	-1.5896e-14	-4.1435e-15	7.8723e-16	1.3203e-14	-1.4503e-14	-5.2648e-15	1.7860e-15	1.0386e-14	2.3027e-14	-1.2626e-14	-5.6231e-15	1.1602e-15	5.9079e-15	1.3710e-14	-2.5890e-14	-1.4334e-14	-4.6579e-15	7.3549e-15	2.6384e-14	-1.2109e-14	-5.6361e-15	-3.2559e-15	4.8890e-16	8.8846e-15	
2006	2	-2.1018e-14	-4.6707e-15	1.5825e-15	1.2731e-14	3.5958e-14	-1.7600e-15	5.1530e-17	2.4175e-16	1.6861e-15	3.1236e-14	6.1436e-15	1.5582e-14	2.5029e-14	3.6531e-14	4.7611e-14	4.3335e-15	1.7049e-14	2.3764e-14	3.5522e-14	6.6467e-14	2.9407e-15	1.3491e-14	2.1523e-14	3.2134e-14	5.9564e-14	-3.3976e-14	-1.4871e-14	-5.7045e-15	7.8149e-17	1.0163e-14	-1.3286e-14	-4.8037e-15	2.5043e-15	1.0527e-14	2.5493e-14	-5.8215e-15	-5.5757e-16	3.3365e-15	9.2033e-15	2.5948e-14	-2.3768e-14	-6.5881e-15	7.4689e-16	9.5777e-15	2.0783e-14	-7.4647e-15	-6.7142e-16	2.7941e-15	6.9570e-15	1.5998e-14	
2006	3	-1.8766e-14	-2.1051e-15	4.6620e-15	1.3966e-14	3.0057e-14	-7.8262e-16	4.6185e-17	2.7866e-16	5.0056e-15	5.7349e-14	2.2630e-15	1.0478e-14	1.7119e-14	2.2862e-14	3.3655e-14	7.2212e-15	1.5986e-14	2.3735e-14	3.4273e-14	5.5136e-14	-1.2311e-15	9.7061e-15	1.7491e-14	2.3947e-14	4.1209e-14	-2.9672e-14	-1.4136e-14	-5.3212e-15	-6.0648e-17	1.0103e-14	-1.0883e-14	-1.3956e-15	6.5312e-15	1.4438e-14	2.7875e-14	-2.1382e-15	1.9902e-15	7.3416e-15	1.2913e-14	1.9763e-14	-7.9780e-15	7.8526e-16	6.5751e-15	1.1548e-14	2.4728e-14	3.2503e-16	7.1365e-15	1.0688e-14	1.4815e-14	2.8179e-14	
2006	4	-1.7368e-14	-8.9999e-16	4.5666e-15	1.6291e-14	2.8551e-14	-2.8660e-15	2.1460e-16	5.7626e-16	7.8837e-15	3.6308e-14	-3.2996e-15	4.4410e-15	1.0287e-14	1.8569e-14	3.0848e-14	7.8692e-15	1.4184e-14	2.0062e-14	2.6465e-14	3.7827e-14	-6.4027e-15	1.9305e-15	1.3269e-14	2.0318e-14	3.1095e-14	-2.7701e-14	-1.1314e-14	-3.9017e-15	6.4021e-16	9.7335e-15	-5.9916e-15	2.2973e-15	1.0356e-14	1.9360e-14	3.0505e-14	4.4836e-17	7.8665e-16	6.8824e-15	1.6444e-14	2.5156e-14	-4.6702e-16	9.9918e-16	7.5909e-15	2.0021e-14	2.7382e-14	5.2110e-15	1.0309e-14	1.5425e-14	2.0060e-14	2.8750e-14	
2006	5	-1.8236e-14	-5.8604e-16	4.6584e-15	1.4966e-14	2.9446e-14	-6.8957e-15	1.6402e-15	3.6558e-15	1.2609e-14	3.0712e-14	-1.2099e-14	-4.9655e-15	1.6921e-16	7.3312e-15	1.7587e-14	8.2375e-17	3.8418e-15	6.9773e-15	1.3173e-14	2.9281e-14	-1.3133e-14	-5.7936e-15	7.0093e-15	1.4557e-14	2.4889e-14	-3.3661e-14	-1.2271e-14	-2.6840e-15	1.9307e-15	1.4680e-14	-1.7953e-15	5.5328e-15	1.4211e-14	2.4449e-14	3.7441e-14	6.7206e-17	5.0560e-16	2.2734e-15	1.4678e-14	2.9940e-14	2.3187e-16	9.4496e-16	7.9422e-15	1.7694e-14	2.6308e-14	1.7706e-15	1.0495e-14	1.4752e-14	1.8789e-14	2.6710e-14	
2006	6	-2.2650e-14	-2.2051e-15	3.7870e-15	1.5656e-14	3.2074e-14	-1.7774e-14	3.0738e-15	1.3045e-14	2.4252e-14	3.5804e-14	-1.6885e-14	-1.0845e-14	-4.7220e-15	1.6355e-15	8.8231e-15	-9.2027e-15	-3.3234e-15	1.6686e-15	1.2362e-14	3.0654e-14	-1.7997e-14	-1.1795e-14	1.6113e-16	7.7568e-15	1.6910e-14	-3.4894e-14	-1.3014e-14	-2.3767e-15	2.4870e-15	1.5233e-14	-1.7951e-15	7.4222e-15	1.5587e-14	2.4527e-14	3.6841e-14	7.1475e-17	3.5717e-16	1.1808e-15	2.1619e-14	3.7651e-14	9.5474e-17	4.1824e-16	1.0366e-14	1.8311e-14	3.3456e-14	2.8958e-16	3.6382e-15	1.3902e-14	2.0574e-14	3.4796e-14	
2006	7	-2.5498e-14	-3.0218e-15	3.0825e-15	1.6195e-14	3.1702e-14	-1.2254e-14	3.7170e-15	1.4699e-14	2.3444e-14	3.8578e-14	-1.4622e-14	-7.9439e-15	-1.2952e-15	3.7632e-15	1.2208e-14	-1.3270e-14	-7.0466e-15	-2.0920e-15	1.0278e-14	2.3104e-14	-2.3853e-14	-1.3412e-14	-4.5787e-15	3.9096e-15	1.6145e-14	-3.6032e-14	-1.3199e-14	-2.8468e-15	2.4219e-15	1.4651e-14	-3.6555e-15	7.0950e-15	1.6346e-14	2.5081e-14	3.5302e-14	3.0723e-17	1.6080e-16	4.9182e-16	1.7392e-14	4.1673e-14	3.5021e-17	3.2770e-16	9.6310e-15	2.0935e-14	3.1125e-14	4.9009e-16	3.6156e-15	1.2285e-14	1.7493e-14	2.7258e-14	
2006	8	-2.4638e-14	-2.0353e-15	3.9880e-15	1.8673e-14	3.7379e-14	-6.7845e-15	1.0431e-14	1.8835e-14	2.4464e-14	3.7949e-14	-6.6237e-15	7.3546e-15	1.2723e-14	1.9750e-14	2.9773e-14	-2.5050e-14	-1.0534e-14	-1.1195e-15	1.3086e-14	3.1333e-14	-2.2027e-14	-1.3644e-14	-1.9456e-15	4.0875e-15	1.6689e-14	-3.7346e-14	-1.3975e-14	-3.4601e-15	2.2105e-15	1.3824e-14	-3.4252e-15	7.4818e-15	1.6836e-14	2.5432e-14	4.3344e-14	5.9210e-17	1.8811e-16	5.7933e-16	2.7233e-14	5.2405e-14	3.9515e-17	3.9365e-16	9.5678e-15	2.8143e-14	3.9476e-14	5.7660e-16	2.8856e-15	1.3668e-14	2.2331e-14	3.7475e-14	
2006	9	-2.1248e-14	-5.1514e-16	5.4846e-15	2.0325e-14	3.7984e-14	6.7679e-16	1.7727e-15	5.4444e-15	2.0606e-14	4.1165e-14	5.3791e-15	1.9533e-14	2.5805e-14	3.3344e-14	4.7447e-14	-1.8365e-14	-4.8217e-15	8.3182e-15	1.7101e-14	2.6878e-14	-1.6621e-14	-8.4595e-15	6.9012e-15	1.3113e-14	2.4929e-14	-3.4754e-14	-1.3490e-14	-3.9422e-15	2.3172e-15	1.4112e-14	-1.6832e-15	8.5412e-15	1.7374e-14	2.5835e-14	3.8388e-14	1.5363e-16	4.4664e-16	1.1291e-15	3.0209e-14	4.3640e-14	7.6358e-17	7.5957e-16	1.6401e-14	2.9486e-14	4.1871e-14	7.6407e-16	5.5364e-15	1.8259e-14	2.8790e-14	4.0314e-14	
2006	10	-1.6391e-14	1.6079e-16	8.1780e-15	1.8780e-14	3.6145e-14	-2.5425e-16	3.3801e-16	7.8982e-16	1.9123e-14	4.2904e-14	1.0699e-14	3.1501e-14	3.8757e-14	4.7849e-14	6.0490e-14	-8.3031e-15	7.1818e-15	1.4821e-14	2.5295e-14	3.6809e-14	-9.5217e-15	2.5102e-15	1.4116e-14	2.1713e-14	3.7857e-14	-3.0764e-14	-9.5765e-15	-3.1778e-15	1.7740e-15	1.4505e-14	-2.6893e-15	7.5252e-15	1.4717e-14	2.2778e-14	3.1524e-14	2.4221e-16	9.0340e-16	9.1033e-15	2.2490e-14	3.9217e-14	3.6959e-16	4.7867e-15	1.3593e-14	2.0455e-14	3.4100e-14	5.2135e-15	1.1287e-14	1.5285e-14	1.9147e-14	2.4277e-14	
2006	11	-1.8270e-14	-8.9840e-16	6.2031e-15	1.6920e-14	3.4783e-14	-7.4499e-16	1.5213e-16	3.6694e-16	5.4030e-15	3.5925e-14	-1.2894e-14	1.7118e-14	3.8004e-14	5.3825e-14	6.9631e-14	9.0698e-15	1.7001e-14	2.2838e-14	3.0562e-14	4.0549e-14	-4.8127e-15	1.2502e-14	2.2637e-14	3.2263e-14	5.7273e-14	-3.4943e-14	-1.0329e-14	-2.9100e-15	2.2394e-15	1.5483e-14	-8.3007e-15	2.5005e-16	9.4290e-15	1.7130e-14	2.8052e-14	5.4326e-16	3.3555e-15	1.1400e-14	1.6333e-14	2.3353e-14	-7.9771e-15	3.2688e-15	1.0817e-14	1.6058e-14	2.6564e-14	-2.9548e-15	3.2217e-15	7.6553e-15	1.2142e-14	2.0936e-14	
2007	0	-2.4238e-14	-3.9100e-15	2.2755e-15	1.4615e-14	3.5009e-14	-9.6580e-16	1.1740e-16	2.9134e-16	3.0822e-15	3.6192e-14	-8.9597e-15	7.3988e-15	2.9461e-14	4.0931e-14	8.5343e-14	5.3769e-15	1.8533e-14	2.3845e-14	3.3725e-14	4.9073e-14	2.4256e-15	1.4244e-14	2.5133e-14	3.3062e-14	6.1933e-14	-4.3410e-14	-1.3584e-14	-2.7892e-15	2.6779e-15	1.4930e-14	-1.3696e-14	-2.8920e-15	5.1013e-15	1.3684e-14	2.3700e-14	-8.2322e-15	5.5976e-16	5.6711e-15	1.3346e-14	2.5264e-14	-2.4497e-14	-7.8046e-15	5.5545e-16	1.0409e-14	2.4155e-14	-1.1860e-14	-6.1424e-15	-2.8005e-15	1.4234e-15	1.3991e-14	
2007	1	-2.4375e-14	-5.6172e-15	7.0334e-16	1.0540e-14	3.5210e-14	-6.2227e-16	7.9543e-17	3.3222e-16	1.9286e-15	3.2267e-14	-9.0865e-15	1.0575e-14	2.4284e-14	3.6893e-14	6.7765e-14	2.1104e-15	1.6863e-14	2.5754e-14	4.0170e-14	5.2081e-14	1.7926e-15	1.3517e-14	2.2515e-14	3.2410e-14	6.5848e-14	-4.4340e-14	-1.4635e-14	-3.8143e-15	1.5949e-15	1.2604e-14	-1.6698e-14	-4.5617e-15	2.3786e-15	1.0389e-14	2.0473e-14	-1.0425e-14	-2.1502e-15	3.4286e-15	8.4057e-15	1.7210e-14	-2.5554e-14	-1.3421e-14	-3.4821e-15	3.3511e-15	1.1387e-14	-1.6091e-14	-9.5722e-15	-4.3857e-15	-7.1783e-17	5.4434e-15	
2007	2	-2.0537e-14	-4.8068e-15	1.7778e-15	1.3066e-14	3.3141e-14	-2.3692e-15	6.6529e-17	1.9635e-16	1.6082e-15	3.2651e-14	-2.5766e-15	1.2303e-14	2.1277e-14	3.5339e-14	5.7305e-14	3.0302e-15	1.7719e-14	2.8671e-14	4.4215e-14	5.9358e-14	1.8634e-16	1.3838e-14	1.9967e-14	2.6058e-14	5.0246e-14	-4.2991e-14	-1.4378e-14	-4.7442e-15	8.9203e-16	1.1585e-14	-1.4867e-14	-5.1372e-15	3.5056e-15	1.1116e-14	2.2521e-14	-3.1576e-15	1.4876e-15	5.8344e-15	1.3607e-14	2.2896e-14	-1.8502e-14	-7.4060e-15	4.9530e-16	6.7759e-15	2.2588e-14	-1.0273e-14	-4.7315e-15	-2.9079e-16	5.8952e-15	1.2852e-14	
2007	3	-1.8246e-14	-2.7396e-15	3.4309e-15	1.4031e-14	2.9584e-14	-4.5213e-15	9.6597e-17	2.7191e-16	2.4046e-15	3.7066e-14	-7.3685e-15	5.0308e-15	1.0405e-14	1.9690e-14	4.4052e-14	4.9584e-15	1.8362e-14	2.6683e-14	3.6051e-14	5.3082e-14	-1.2175e-15	8.8833e-15	1.7545e-14	2.3396e-14	4.3249e-14	-4.0774e-14	-1.3286e-14	-4.6355e-15	3.4823e-16	1.0710e-14	-1.1086e-14	-2.5963e-15	6.9119e-15	1.5154e-14	2.4041e-14	3.1306e-17	1.9370e-15	9.4249e-15	1.5144e-14	2.2029e-14	-8.8670e-15	-6.6131e-16	4.3825e-15	1.0698e-14	2.5353e-14	-4.7969e-15	2.8690e-15	7.2540e-15	1.3272e-14	2.6892e-14	
2007	4	-1.8573e-14	-8.4825e-16	4.2644e-15	1.4444e-14	2.9373e-14	-2.9155e-15	1.2579e-16	3.4966e-16	3.6231e-15	3.5218e-14	-1.0960e-14	1.4092e-15	6.4132e-15	1.3872e-14	3.1020e-14	7.8975e-15	1.3396e-14	1.7633e-14	2.4016e-14	3.5514e-14	-5.6999e-15	3.0983e-15	1.0761e-14	1.8566e-14	3.1936e-14	-3.3982e-14	-1.2488e-14	-4.3495e-15	9.0890e-16	1.1734e-14	-5.6556e-15	1.6120e-15	1.1288e-14	2.1108e-14	3.1422e-14	1.8469e-17	4.1600e-16	9.2975e-15	1.9151e-14	2.7622e-14	-1.5420e-15	9.1173e-16	6.2700e-15	1.2111e-14	2.9738e-14	1.5335e-15	7.6795e-15	1.1401e-14	1.8323e-14	3.1907e-14	
2007	5	-2.2357e-14	-8.7328e-16	4.3182e-15	1.4553e-14	2.9575e-14	-1.2326e-14	6.8091e-16	2.7751e-15	9.6713e-15	3.3292e-14	-1.2842e-14	-4.3957e-15	-3.1783e-16	6.0437e-15	1.9018e-14	1.2279e-15	6.0169e-15	1.0030e-14	1.7217e-14	3.5479e-14	-1.1420e-14	-3.2783e-15	4.7740e-15	1.2690e-14	2.7720e-14	-4.0182e-14	-1.4361e-14	-2.9510e-15	2.8779e-15	1.5043e-14	-1.6166e-15	4.7884e-15	1.4199e-14	2.3752e-14	3.6044e-14	1.4183e-17	2.3122e-16	2.0474e-15	2.1048e-14	3.2632e-14	-1.9117e-17	8.4592e-16	7.4196e-15	1.8428e-14	2.6406e-14	1.0324e-15	8.4178e-15	1.2110e-14	1.5359e-14	2.1870e-14	
2007	6	-2.5559e-14	-2.5426e-15	3.6383e-15	1.4351e-14	2.8319e-14	-2.2414e-14	-5.0032e-16	5.2174e-15	1.2334e-14	3.3089e-14	-1.7946e-14	-1.0242e-14	-4.2987e-15	4.8098e-15	1.9209e-14	-4.7420e-15	-3.6556e-16	4.0974e-15	1.4122e-14	3.2102e-14	-1.8705e-14	-1.0595e-14	-4.4927e-16	7.5115e-15	1.9606e-14	-3.5697e-14	-1.6092e-14	-3.2918e-15	2.8288e-15	1.5575e-14	-2.5973e-15	7.2454e-15	1.6407e-14	2.4479e-14	3.7537e-14	1.3154e-17	2.0903e-16	8.8892e-16	1.8929e-14	3.1235e-14	2.6750e-17	7.4856e-16	6.9740e-15	1.4600e-14	2.5034e-14	1.8210e-15	9.2512e-15	1.3921e-14	1.8793e-14	2.4998e-14	
2007	7	-2.9221e-14	-4.1396e-15	2.4405e-15	1.6649e-14	3.3460e-14	-2.0231e-14	-1.1406e-15	8.1093e-15	1.9551e-14	3.4276e-14	-1.4341e-14	-4.8430e-15	2.1565e-15	1.1660e-14	3.1461e-14	-1.5241e-14	-7.1084e-15	2.8979e-16	9.6137e-15	2.8083e-14	-2.2335e-14	-1.2892e-14	-4.8975e-15	2.8516e-15	1.2642e-14	-4.8115e-14	-1.8949e-14	-4.1688e-15	2.0362e-15	1.4971e-14	-5.2864e-15	7.7945e-15	1.6754e-14	2.4526e-14	3.7716e-14	2.4739e-17	1.7474e-16	6.8761e-16	2.2782e-14	4.6734e-14	5.2501e-18	3.6602e-16	6.7814e-15	2.6044e-14	3.7121e-14	7.3373e-16	5.7975e-15	1.6726e-14	2.0513e-14	3.0244e-14	
2007	8	-3.0702e-14	-2.8424e-15	3.3778e-15	1.7951e-14	4.0057e-14	-9.5288e-15	4.4491e-15	1.3729e-14	2.5930e-14	4.4954e-14	-3.4226e-15	5.3639e-15	1.4163e-14	2.5071e-14	3.8353e-14	-2.2499e-14	-6.5296e-15	1.8750e-15	1.3834e-14	2.1902e-14	-1.6111e-14	-1.0654e-14	-2.0197e-15	3.7105e-15	1.3192e-14	-5.5347e-14	-2.0174e-14	-4.1116e-15	1.7805e-15	1.4192e-14	-5.2484e-15	8.5379e-15	1.6797e-14	2.4241e-14	3.8802e-14	4.7443e-17	1.8176e-16	6.1526e-16	2.0760e-14	5.2039e-14	8.5636e-18	2.6492e-16	1.0477e-14	3.2428e-14	5.1100e-14	4.8277e-16	3.5061e-15	1.5399e-14	1.9955e-14	3.2447e-14	
2007	9	-2.7776e-14	-9.8141e-16	5.7848e-15	2.0340e-14	3.7245e-14	-8.7157e-15	1.8410e-15	1.3032e-14	2.7419e-14	4.4136e-14	3.6662e-15	1.8432e-14	2.5295e-14	3.1354e-14	4.2827e-14	-1.6176e-14	-2.8255e-16	1.1385e-14	2.2077e-14	3.4971e-14	-1.3560e-14	-6.9396e-15	4.3995e-15	1.1237e-14	2.4331e-14	-4.7166e-14	-1.9188e-14	-4.0656e-15	1.6581e-15	1.3190e-14	-3.9852e-15	8.6253e-15	1.6626e-14	2.4455e-14	3.7095e-14	5.0468e-17	3.5828e-16	1.4232e-15	2.9198e-14	4.9309e-14	3.6232e-17	4.8046e-16	1.1465e-14	2.5058e-14	4.3613e-14	1.4070e-15	8.8141e-15	1.9456e-14	2.7515e-14	3.7856e-14	
