year	month	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	
		PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	
		total	total	total	total	total	Arctic	Arctic	Arctic	Arctic	Arctic	N_Atl	N_Atl	N_Atl	N_Atl	N_Atl	N_Pac	N_Pac	N_Pac	N_Pac	N_Pac	Equ_N	Equ_N	Equ_N	Equ_N	Equ_N	Equ	Equ	Equ	Equ	Equ	Equ_S	Equ_S	Equ_S	Equ_S	Equ_S	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Ind	SO_Ind	SO_Ind	SO_Ind	SO_Ind	
		min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	
1988	7	4.0507e-16	5.9004e-15	2.0418e-14	3.6728e-14	5.8330e-14	1.4121e-15	9.0074e-15	1.5674e-14	2.7085e-14	4.1912e-14	7.9755e-15	3.5162e-14	4.5894e-14	5.6227e-14	6.2946e-14	7.7329e-09	3.7822e-08	4.7323e-08	5.7737e-08	7.7840e-08	2.5841e-15	1.1784e-14	2.2139e-14	3.1323e-14	4.2126e-14	6.0175e-15	3.2029e-14	3.9097e-14	4.8542e-14	7.0266e-14	2.8599e-15	1.4047e-14	2.5033e-14	3.3700e-14	5.0183e-14	3.0863e-16	5.2527e-16	6.5938e-16	4.1246e-15	1.4469e-14	2.7462e-16	5.5494e-16	6.9451e-16	3.9150e-15	2.2918e-14	3.3935e-16	7.5272e-16	2.2527e-15	6.2320e-15	1.3106e-14	
1988	8	3.9508e-16	8.3822e-15	2.2694e-14	4.0345e-14	6.3898e-14	1.3951e-15	2.6841e-15	1.1033e-14	2.2160e-14	3.9582e-14	6.0350e-15	2.9989e-14	3.5650e-14	4.2799e-14	5.1186e-14	7.1644e-09	3.0413e-08	3.9305e-08	4.5979e-08	8.0078e-08	2.7216e-15	9.9911e-15	1.8679e-14	2.8731e-14	3.9989e-14	6.3975e-15	3.4495e-14	4.2758e-14	5.1736e-14	7.6440e-14	4.0290e-15	1.9125e-14	2.9673e-14	4.0718e-14	6.0674e-14	2.9357e-16	5.4468e-16	6.4249e-16	1.1644e-14	4.7804e-14	2.5792e-16	5.3761e-16	1.2380e-15	1.3505e-14	4.7593e-14	3.7167e-16	1.3264e-15	7.0484e-15	1.9236e-14	4.8729e-14	
1988	9	4.1834e-16	9.9107e-15	2.4030e-14	3.8379e-14	6.1518e-14	6.0853e-16	9.8646e-16	1.9683e-15	9.4153e-15	2.1262e-14	4.5886e-15	2.2443e-14	2.5501e-14	2.8476e-14	3.5020e-14	6.9646e-09	2.3772e-08	2.9307e-08	3.8886e-08	7.2203e-08	2.5444e-15	8.8330e-15	1.6196e-14	2.4860e-14	3.3526e-14	6.3909e-15	3.1168e-14	4.1499e-14	5.1793e-14	7.7234e-14	5.0489e-15	2.0430e-14	2.9519e-14	4.1176e-14	5.6861e-14	2.7214e-16	5.3672e-16	8.0763e-16	1.7406e-14	3.5910e-14	2.6975e-16	5.8200e-16	1.1860e-14	2.5909e-14	4.3844e-14	5.4453e-16	1.0810e-14	2.5279e-14	3.2157e-14	6.0107e-14	
1988	10	4.4004e-16	9.4031e-15	2.0928e-14	3.5929e-14	6.0643e-14	3.0980e-16	5.0077e-16	7.3201e-16	1.7246e-15	6.3626e-15	3.2331e-15	9.5601e-15	1.3222e-14	1.7107e-14	2.1942e-14	6.1260e-09	1.6169e-08	2.1528e-08	3.2849e-08	5.5725e-08	2.2669e-15	8.7315e-15	1.3831e-14	2.1672e-14	2.9284e-14	6.0960e-15	2.9823e-14	3.8967e-14	4.8991e-14	7.6030e-14	4.4725e-15	1.7658e-14	2.6325e-14	4.1250e-14	6.3354e-14	2.3894e-16	4.2399e-16	9.3976e-15	2.2375e-14	3.5400e-14	3.1003e-16	1.3719e-15	1.2863e-14	2.3674e-14	4.4773e-14	2.9585e-15	1.6036e-14	2.0025e-14	2.6691e-14	3.9683e-14	
1988	11	6.6331e-16	9.7344e-15	2.2183e-14	3.4426e-14	5.8189e-14	2.0818e-16	3.4260e-16	5.4154e-16	7.7787e-16	2.0322e-15	1.7442e-15	3.6914e-15	5.8125e-15	8.5803e-15	1.3412e-14	3.7089e-09	8.9553e-09	1.3770e-08	2.2782e-08	4.5084e-08	2.0833e-15	8.5356e-15	1.4155e-14	2.0977e-14	2.8867e-14	5.7816e-15	2.8127e-14	3.6155e-14	4.7429e-14	7.7212e-14	3.8972e-15	1.6115e-14	2.3059e-14	3.6865e-14	5.6935e-14	5.0508e-16	1.0302e-14	2.1173e-14	2.8034e-14	4.2107e-14	7.4608e-16	5.9885e-15	2.0099e-14	2.7806e-14	4.1465e-14	5.6690e-15	1.6633e-14	2.4044e-14	2.8397e-14	3.9184e-14	
1989	0	6.8521e-16	1.1811e-14	2.1419e-14	3.3817e-14	5.6281e-14	1.5820e-16	2.7061e-16	4.0217e-16	6.2790e-16	1.0466e-15	7.7266e-16	1.5921e-15	3.6697e-15	8.4634e-15	1.3853e-14	1.8622e-09	3.7002e-09	9.6088e-09	2.0653e-08	4.2511e-08	2.1163e-15	1.0206e-14	1.6590e-14	2.4870e-14	3.4668e-14	5.6520e-15	2.9116e-14	3.6647e-14	4.6811e-14	7.2880e-14	3.6475e-15	1.4968e-14	2.2846e-14	3.3805e-14	5.3838e-14	6.8843e-15	1.7352e-14	2.1166e-14	2.6706e-14	3.8091e-14	4.9686e-15	1.2125e-14	1.7668e-14	2.4981e-14	4.1854e-14	4.0343e-15	1.4255e-14	1.9472e-14	2.2504e-14	2.5844e-14	
1989	1	5.8392e-16	1.0661e-14	1.8970e-14	3.3939e-14	5.5578e-14	1.5952e-16	2.5620e-16	3.8650e-16	5.3192e-16	9.8297e-16	5.3886e-16	2.1918e-15	9.5647e-15	1.6595e-14	2.3268e-14	1.5842e-09	4.7479e-09	2.0482e-08	3.6419e-08	8.6430e-08	2.3303e-15	1.3099e-14	2.0409e-14	2.9930e-14	4.2943e-14	5.8016e-15	3.1568e-14	4.1343e-14	5.0271e-14	6.9024e-14	3.3994e-15	1.3300e-14	2.0358e-14	3.1259e-14	4.9532e-14	5.0993e-15	6.7024e-15	1.2656e-14	1.7133e-14	2.2195e-14	4.4830e-15	8.4074e-15	1.2954e-14	1.6446e-14	2.2557e-14	4.2386e-15	1.5326e-14	1.8880e-14	2.2013e-14	2.5446e-14	
1989	2	6.9915e-16	9.2159e-15	1.7399e-14	3.5111e-14	5.8061e-14	1.5545e-16	2.3394e-16	3.3997e-16	4.8370e-16	1.9163e-15	1.2678e-15	1.3359e-14	2.3991e-14	2.8951e-14	3.3452e-14	2.3680e-09	3.3413e-08	5.9763e-08	1.0472e-07	2.0312e-07	2.5914e-15	1.5915e-14	2.3351e-14	3.3402e-14	4.7496e-14	6.0946e-15	3.2245e-14	4.2603e-14	5.2399e-14	6.8162e-14	3.3306e-15	1.2857e-14	1.8603e-14	2.8956e-14	4.6746e-14	2.4415e-15	2.5306e-15	5.5990e-15	1.3544e-14	1.7353e-14	3.0834e-15	3.7409e-15	8.5848e-15	1.2266e-14	1.5856e-14	4.1670e-15	1.0892e-14	1.4400e-14	1.6582e-14	1.8206e-14	
1989	3	9.2221e-16	7.7079e-15	1.6317e-14	3.5223e-14	5.7486e-14	1.0560e-16	1.6580e-16	2.8346e-16	4.8145e-16	1.3201e-14	4.1431e-15	1.6461e-14	2.4279e-14	3.7644e-14	4.5236e-14	1.8012e-08	4.7471e-08	7.4306e-08	1.2071e-07	1.9035e-07	2.9136e-15	1.6146e-14	2.7045e-14	3.7286e-14	5.3919e-14	6.1612e-15	3.0368e-14	4.1379e-14	5.1778e-14	6.5243e-14	3.2197e-15	1.2691e-14	1.6560e-14	2.5374e-14	4.1356e-14	9.6809e-16	1.1748e-15	5.4220e-15	8.9081e-15	1.2069e-14	1.1197e-15	2.1870e-15	4.8709e-15	8.9773e-15	1.4175e-14	3.3450e-15	6.8276e-15	9.7365e-15	1.1652e-14	1.3755e-14	
1989	4	5.9643e-16	4.6938e-15	1.6739e-14	3.1598e-14	5.2552e-14	1.1798e-16	1.9050e-16	3.3875e-16	5.1404e-15	1.9432e-14	5.4213e-15	1.7071e-14	3.0309e-14	3.6708e-14	4.3269e-14	1.1775e-08	4.8305e-08	6.4169e-08	8.8837e-08	1.4297e-07	2.4323e-15	1.4121e-14	2.7132e-14	3.6373e-14	5.0725e-14	5.8469e-15	2.7897e-14	3.5680e-14	4.5739e-14	6.2568e-14	3.1400e-15	1.1496e-14	1.7052e-14	2.2323e-14	3.3140e-14	5.1350e-16	9.0531e-16	1.8847e-15	5.3778e-15	9.5215e-15	5.7912e-16	1.0552e-15	1.7843e-15	5.5046e-15	1.1808e-14	1.4464e-15	2.8177e-15	4.5098e-15	7.0229e-15	9.9024e-15	
1989	5	4.8433e-16	3.0855e-15	1.7189e-14	3.0585e-14	4.9120e-14	1.6975e-16	3.1252e-16	9.9591e-16	1.1807e-14	2.7681e-14	6.8848e-15	2.3606e-14	3.4104e-14	4.4817e-14	5.5782e-14	9.5476e-09	4.8488e-08	5.9106e-08	8.1976e-08	1.3215e-07	2.3207e-15	1.3001e-14	2.4696e-14	3.6058e-14	5.0668e-14	5.4758e-15	2.6265e-14	3.3013e-14	4.1762e-14	5.6807e-14	2.8970e-15	1.0914e-14	1.7251e-14	2.3416e-14	3.4781e-14	3.8767e-16	6.9033e-16	8.7795e-16	3.2390e-15	7.4166e-15	3.7160e-16	6.6846e-16	8.8575e-16	2.5724e-15	8.4986e-15	6.1331e-16	1.0079e-15	1.8660e-15	3.7867e-15	7.3129e-15	
1989	6	4.2479e-16	3.2767e-15	1.8409e-14	3.2243e-14	5.2632e-14	2.8079e-16	1.4925e-15	1.0662e-14	2.1203e-14	7.5077e-14	7.8191e-15	2.6550e-14	4.2053e-14	5.4127e-14	6.4444e-14	8.3928e-09	4.4425e-08	5.1881e-08	6.5291e-08	8.3551e-08	2.8879e-15	1.4259e-14	2.3954e-14	3.4660e-14	5.0444e-14	5.4757e-15	2.8131e-14	3.4350e-14	4.2267e-14	6.0977e-14	2.6596e-15	1.1085e-14	1.9271e-14	2.6344e-14	3.9759e-14	3.2358e-16	5.9995e-16	7.0954e-16	2.4294e-15	8.2258e-15	2.9861e-16	5.7797e-16	7.3338e-16	1.6962e-15	8.5795e-15	3.6348e-16	7.1912e-16	1.1447e-15	2.6922e-15	6.3227e-15	
1989	7	3.9422e-16	5.5190e-15	2.0329e-14	3.6274e-14	5.7962e-14	1.0131e-15	1.0838e-14	2.0106e-14	3.7572e-14	5.1745e-14	6.1703e-15	3.0886e-14	4.1499e-14	5.2482e-14	6.6247e-14	7.8896e-09	3.7406e-08	4.3645e-08	5.1671e-08	7.2721e-08	3.1992e-15	1.1612e-14	2.2414e-14	3.1446e-14	4.5336e-14	5.9930e-15	3.0787e-14	3.8395e-14	4.8493e-14	7.0156e-14	3.0001e-15	1.3836e-14	2.3013e-14	3.2766e-14	4.9220e-14	2.9707e-16	5.5573e-16	6.4057e-16	4.5420e-15	1.7882e-14	2.7395e-16	5.2439e-16	6.8233e-16	3.4160e-15	1.9297e-14	3.3172e-16	7.6486e-16	1.4112e-15	3.5408e-15	9.9054e-15	
1989	8	3.9485e-16	7.7300e-15	2.1073e-14	3.8524e-14	6.2681e-14	2.9028e-15	6.1531e-15	8.9439e-15	1.3925e-14	4.0730e-14	4.0712e-15	2.4135e-14	3.2204e-14	4.2837e-14	5.1735e-14	7.3022e-09	3.1135e-08	3.7820e-08	4.3313e-08	8.0613e-08	2.9428e-15	9.9947e-15	1.8885e-14	2.9105e-14	3.9214e-14	6.4597e-15	3.2523e-14	4.1635e-14	5.2537e-14	7.4442e-14	4.1366e-15	1.7491e-14	2.7291e-14	3.9052e-14	5.9601e-14	3.0055e-16	5.4378e-16	6.4470e-16	1.2876e-14	4.5236e-14	2.6866e-16	5.4586e-16	9.1700e-16	1.2076e-14	4.7634e-14	3.4603e-16	1.1092e-15	4.7245e-15	1.1830e-14	2.1748e-14	
1989	9	4.1865e-16	8.6977e-15	2.3837e-14	3.9753e-14	6.4395e-14	9.9855e-16	1.3214e-15	2.2282e-15	6.1628e-15	1.8023e-14	2.5896e-15	1.4945e-14	2.1047e-14	2.8715e-14	3.4379e-14	6.8663e-09	2.1837e-08	2.7719e-08	4.1523e-08	7.7420e-08	2.4516e-15	8.4495e-15	1.6015e-14	2.4654e-14	3.3879e-14	6.5975e-15	3.1810e-14	4.3089e-14	5.4689e-14	7.8689e-14	5.1072e-15	2.1951e-14	3.1421e-14	4.4021e-14	6.0643e-14	2.9184e-16	5.7845e-16	7.9430e-16	1.9291e-14	5.6052e-14	2.6649e-16	5.4253e-16	7.3538e-15	2.3977e-14	4.6312e-14	4.3391e-16	5.3452e-15	2.1714e-14	3.1979e-14	5.6946e-14	
1989	10	4.5718e-16	8.5703e-15	2.1649e-14	3.6532e-14	6.1046e-14	3.7202e-16	5.8158e-16	8.9327e-16	1.4270e-15	4.5979e-15	1.9392e-15	8.2441e-15	1.0905e-14	1.4285e-14	2.1042e-14	6.4985e-09	1.7069e-08	2.4212e-08	3.2965e-08	5.5924e-08	2.0681e-15	7.7356e-15	1.4115e-14	2.0612e-14	3.1020e-14	6.2754e-15	3.0318e-14	3.9090e-14	5.0351e-14	7.7353e-14	4.8449e-15	1.7960e-14	2.7329e-14	4.3063e-14	6.2944e-14	2.5660e-16	5.3236e-16	1.0926e-14	2.2185e-14	3.3717e-14	2.9137e-16	7.0123e-16	9.2491e-15	2.2930e-14	3.7691e-14	8.7834e-16	1.5871e-14	2.3075e-14	3.2446e-14	5.3887e-14	
